Year	Latitude	Longitude	maxprecipitation
2001	31.212846	88.634811	109.083207219
2001	30.855431	88.642268	125.3027727055
2001	30.684573	88.196568	99.9923310741
2001	30.458491	88.619991	105.4595081877
2001	30.416536	89.083376	126.6848355807
2001	31.621044	89.167262	85.1837347328
2001	30.790184	89.112297	127.4546295657
2001	31.164492	90.103431	111.9669933581
2001	31.230126	89.821736	97.6915396581
2001	30.773791	89.586832	117.7857653348
2001	30.410022	89.951962	132.3801570277
2001	30.068636	89.939007	120.3384483163
2001	27.90659	82.349568	173.9189049815
2001	27.903122	82.739518	177.1028765161
2001	27.481386	82.365784	158.0382028241
2001	27.184386	82.365835	121.2756802292
2001	25.610494	80.499045	85.2211146001
2001	26.552134	81.89225	85.2403697222
2001	26.53934	81.151584	54.7012481712
2001	26.118713	81.400884	70.7177408265
2001	27.385592	80.887388	55.6820135196
2001	27.342627	81.340921	53.1315176727
2001	26.95481	81.19082	54.1145785772
2001	26.868826	81.940858	75.0427419961
2001	27.492846	81.82158	71.6181922
2001	27.190581	81.806253	72.0488220271
2001	28.059027	81.139312	74.8096002882
2001	27.700638	80.574803	61.1154982598
2001	27.380775	80.443364	57.3270855925
2001	30.916358	81.636516	57.1211888109
2001	31.197334	81.982978	48.6830036631
2001	30.605926	81.764929	42.6633149999
2001	30.335245	81.648113	54.1362557706
2001	29.890593	81.383914	84.0319111451
2001	29.987116	81.858147	61.1933312786
2001	29.606006	81.740894	85.4066033858
2001	29.474894	81.286362	97.8440565333
2001	28.514435	81.323295	88.0950080844
2001	29.202805	82.0431	105.2094262736
2001	28.714294	82.074715	147.2400626494
2001	28.567911	82.464835	145.6869222713
2001	28.302024	82.455707	158.6381397414
2001	28.843628	82.524796	133.2182486628
2001	29.67574	82.357221	66.9031051171
2001	29.284409	82.783483	77.7958072093
2001	29.580899	83.195666	60.799536923
2001	29.810176	84.799174	90.567699754
2001	30.016943	83.616417	57.3450534572
2001	30.424558	83.890859	55.1785275314
2001	30.140378	84.375136	111.9830990431
2001	30.259849	84.868581	150.6545671699
2001	30.57917	84.612783	126.2559696893
2001	30.45931	84.2778	105.2244814005
2001	30.877961	84.577744	82.9078179014
2001	31.324191	84.906723	85.5276423694
2001	31.319622	84.454857	81.1827816132
2001	31.22894	84.192407	70.9605646599
2001	30.864616	83.919783	45.6884416726
2001	31.189758	83.769741	50.1482098518
2001	31.274308	83.231906	45.5751215791
2001	30.447228	83.470437	50.2595978061
2001	30.189244	82.992754	51.6848473941
2001	29.990066	83.17851	64.3457857927
2001	30.491102	82.951049	52.0139452575
2001	30.83368	83.268967	44.4904519458
2001	30.05428	82.366918	49.3665418536
2001	29.946934	82.166796	59.7489032825
2001	30.221305	82.623127	42.052845414
2001	30.779904	82.139644	57.2239030724
2001	30.917653	82.702614	53.3653799052
2001	30.7085	82.836132	52.2553869592
2001	31.300562	82.883614	44.7000992375
2001	32.5911	82.299763	53.3841177073
2001	32.689831	82.661354	62.0880787181
2001	32.409586	82.570882	54.1201215032
2001	32.109276	82.738701	57.0140653287
2001	32.172108	82.533349	51.2196646511
2001	32.39322	82.926317	65.046465639
2001	32.665847	83.425879	78.6772842933
2001	31.962717	83.438262	69.6455860072
2001	32.160656	83.156818	68.0290499065
2001	31.549245	82.844938	50.800552558
2001	31.913639	82.931062	65.7177474438
2001	31.740776	83.14719	62.3280913991
2001	31.604306	83.277037	53.7563111769
2001	31.818419	84.146681	81.2713043269
2001	31.551773	83.84996	63.7214746127
2001	31.535068	84.214444	80.8766046844
2001	31.521279	84.62629	96.1279241291
2001	31.762651	84.752311	107.8644881442
2001	32.731549	84.912432	85.6865884657
2001	32.554667	84.251426	96.8340272519
2001	32.042203	84.204283	89.9384351657
2001	32.709446	83.979182	88.2770215632
2001	33.452881	84.15444	55.0715683781
2001	33.017435	83.922938	74.0755431632
2001	33.352897	84.762138	57.8413922125
2001	33.262389	84.286067	61.4542992016
2001	33.790034	84.468182	53.1420347657
2001	34.509667	84.873862	53.806750327
2001	34.456621	84.490256	73.2309118703
2001	34.244317	84.475057	70.4187500611
2001	33.959101	84.022938	64.0362675413
2001	33.782649	83.734215	75.5731687917
2001	33.866806	83.074081	79.3555099793
2001	34.134157	83.565133	71.3739813536
2001	33.593732	83.492324	64.5867051123
2001	33.020226	83.562339	72.3782247252
2001	33.059532	83.255362	72.9808152477
2001	33.26922	83.000465	72.1314436749
2001	32.971848	82.798112	66.9129981022
2001	33.051874	82.41905	56.5219846181
2001	33.419169	82.688012	74.5563434551
2001	33.77904	82.747922	62.5439575327
2001	34.115017	82.842057	77.2518290438
2001	33.897605	82.316192	51.0658769462
2001	34.213809	82.46046	54.9296821698
2001	33.776498	81.968245	44.6004038482
2001	33.549317	81.63387	42.2227257212
2001	34.005278	81.727903	49.184884374
2001	34.28973	81.600053	46.9909736969
2001	34.029783	80.896566	49.6592367036
2001	33.892554	81.272853	45.0214077307
2001	33.203021	81.053161	37.9760540876
2001	32.979784	81.363421	42.0806190303
2001	33.26068	81.433753	42.3942502761
2001	33.361487	82.074998	48.0297561461
2001	33.550556	82.251342	59.8659276876
2001	33.063737	82.00389	51.2781374946
2001	32.744751	81.617585	41.2458082446
2001	32.393408	81.74381	36.1890951241
2001	32.043768	82.059208	35.1045885569
2001	32.126698	82.332071	42.211664247
2001	31.353988	82.210427	48.1486369509
2001	31.739712	82.290103	41.613865671
2001	31.547845	81.912376	41.3607569023
2001	31.749563	81.74287	35.5556957769
2001	31.807245	81.457969	30.5989359243
2001	31.212747	81.496517	59.031885598
2001	32.017969	81.438543	33.0924924591
2001	31.974756	81.091768	34.0051306826
2001	32.361711	81.343337	40.8226237208
2001	32.43059	81.021627	39.169018387
2001	32.778323	81.143362	37.233760974
2001	32.358147	80.68932	40.2497215694
2001	33.2077	79.953655	43.480670019
2001	32.83498	80.655345	35.1620905968
2001	33.082186	80.404697	37.5279618874
2001	33.67478	80.780347	41.040345963
2001	34.15864	80.251209	41.5471334594
2001	33.916046	80.382472	52.6339641445
2001	33.664682	80.217889	44.3836653474
2001	34.028535	79.710233	45.8753384567
2001	33.41753	79.300812	52.9065770719
2001	33.909269	78.976675	57.6125964554
2001	36.372174	75.941224	42.9122274875
2001	36.265276	76.260355	47.1859861048
2001	35.87042	76.165345	46.0566372242
2001	35.408157	76.153687	65.4428978975
2001	35.118179	77.082541	47.9443841679
2001	34.76346	77.503297	57.5515286744
2001	35.03216	77.356443	51.8484365543
2001	34.512581	77.888029	74.8773186285
2001	34.038708	78.227688	72.6294047065
2001	34.080701	79.362131	46.0502093562
2001	34.63921	79.100881	45.7539690731
2001	34.390172	79.374964	43.0316747587
2001	35.050192	78.828719	49.2617116498
2001	34.990575	78.371382	56.679372121
2001	34.591949	78.539513	52.377050009
2001	34.934403	77.933543	68.2720664315
2001	35.362741	78.004826	57.3049292549
2001	35.789846	78.650624	55.9132885916
2001	35.513405	78.367267	53.5897773584
2001	35.368635	78.87161	50.2074044762
2001	35.704994	79.251454	48.5014351175
2001	36.299884	78.657634	57.1705127602
2001	36.088241	78.28309	51.6045935982
2001	36.397979	78.099924	54.7129978953
2001	36.421774	77.398352	64.8629578029
2001	36.251438	77.644842	67.6606379406
2001	35.965945	77.987555	56.3364095269
2001	35.704125	77.918982	55.449313734
2001	35.591065	77.372404	60.6320477535
2001	35.917055	77.602655	63.3545904579
2001	35.482313	76.842014	57.789000957
2001	35.844589	76.572334	42.4142931221
2001	35.841059	77.112867	59.4225456825
2001	36.06133	76.962367	52.6178821115
2001	36.363517	76.981616	54.1551460544
2001	36.442135	76.702355	52.4065549259
2001	36.697157	76.634781	55.7961314426
2001	36.720173	77.103856	59.071388134
2001	36.901418	76.707569	56.4640005782
2001	37.720995	76.89109	76.7298400527
2001	37.498974	76.993339	68.6045047612
2001	37.70826	77.091054	71.7279954907
2001	37.760166	77.490992	62.0680568005
2001	37.437521	77.300333	54.863692688
2001	37.187326	77.220993	50.7899027885
2001	37.378434	77.585847	47.0436351034
2001	36.926645	77.259732	47.2036286331
2001	36.680225	77.560261	53.755404696
2001	37.224881	78.432957	53.8766151788
2001	36.687256	78.368959	52.0240196018
2001	36.945757	78.242313	51.848554354
2001	37.014091	78.661424	52.7409475628
2001	36.766461	78.939614	49.9124413238
2001	36.821721	79.398502	40.9080824539
2001	37.210151	79.095429	45.3539541646
2001	37.630362	79.147848	42.4994541653
2001	37.814517	79.447754	45.1711645511
2001	37.790016	78.879394	46.5698092799
2001	38.024184	78.553506	58.7103671374
2001	37.573928	78.529169	51.1526392349
2001	37.520189	78.252836	54.0027934979
2001	37.549404	77.912855	48.8541223105
2001	37.336131	77.973218	51.6069794908
2001	37.830606	78.284445	56.188851232
2001	37.724166	77.914273	52.408888103
2001	37.971681	77.959178	57.4681183766
2001	38.250439	78.00998	56.8443890841
2001	38.297981	78.470163	68.3089999753
2001	38.167807	79.146682	57.9454335913
2001	38.686836	79.333707	50.3319906876
2001	38.511257	78.876307	54.358778927
2001	39.010818	78.843641	44.8193600162
2001	39.105988	79.195064	36.4815279314
2001	38.623751	78.490471	56.8344147575
2001	38.856204	78.573987	45.499089148
2001	39.203637	78.263916	44.4587737179
2001	39.08113	77.638857	58.4685283425
2001	38.744103	77.821585	50.955896767
2001	38.48593	77.956476	51.8699857258
2001	38.182311	77.65628	58.8784346301
2001	38.030319	77.352348	62.2057867593
2001	37.93948	76.941871	68.5642472519
2001	38.109191	76.80417	55.4684321536
2001	38.222666	76.534271	46.8296543214
2001	38.82588	76.847272	38.3325722601
2001	38.472853	77.015427	42.956866217
2001	39.137382	77.203063	52.9886278927
2001	38.993374	76.560511	45.3859419
2001	38.871531	75.831631	63.5704904236
2001	38.749427	76.17913	61.4032994052
2001	39.040693	76.082405	59.5975843359
2001	38.677511	75.335495	55.1426662833
2001	38.367389	75.632206	58.7877404103
2001	38.222133	75.309932	54.9876652551
2001	38.429196	76.047433	53.0181870336
2001	38.07445	75.853323	61.8355603692
2001	38.521358	76.525864	47.0814957256
2001	36.679376	76.301788	57.5288679751
2001	36.342344	76.162488	45.0705547577
2001	37.302629	75.923868	102.2095493723
2001	37.765944	75.757807	72.1907346034
2001	39.086143	74.847716	72.5755977636
2001	39.469354	74.633758	68.2209384171
2001	39.875786	74.663006	49.2150342893
2001	39.86585	74.263027	55.100895559
2001	41.15277	73.745912	65.3469612081
2001	41.40241	74.306252	41.3050390484
2001	41.137424	74.691855	40.9943659447
2001	40.858581	74.547427	52.7506337549
2001	40.439593	74.407585	51.2764610293
2001	40.287056	74.152446	53.0194984862
2001	40.565522	74.61993	50.1516998581
2001	40.614241	75.590627	50.72860222
2001	40.565283	74.91197	44.8473890067
2001	40.752791	75.307447	52.0666941622
2001	40.853524	75.009542	47.9972676872
2001	41.056233	75.329037	63.8687998212
2001	41.325949	75.031514	47.6130181272
2001	41.172787	75.976035	80.1150406913
2001	41.44025	75.609587	63.4951687568
2001	41.525137	76.00878	77.9193549169
2001	40.917833	75.709428	72.5347410693
2001	40.70369	76.2178	74.8915489288
2001	40.041992	76.250198	44.6878850562
2001	39.973965	75.749732	43.3908252069
2001	40.413957	75.92686	50.6597441155
2001	40.336887	75.10706	50.0965581633
2001	40.209999	75.370201	43.8240079421
2001	39.802352	74.961251	52.5681409574
2001	39.721019	75.143708	51.5356951407
2001	39.573828	75.357356	46.6352320466
2001	39.328387	75.121644	66.5032249796
2001	39.097088	75.502982	57.8313615687
2001	39.575915	75.644132	48.9488813691
2001	39.239177	76.1242	50.7823587403
2001	39.537429	76.299789	39.070900972
2001	39.443167	76.616569	45.8506234028
2001	39.563189	77.015512	51.8065251462
2001	39.921839	76.728446	45.4996711136
2001	40.412565	76.792634	59.0127964742
2001	40.164782	77.26344	50.8555819332
2001	40.530673	77.400438	50.4755680288
2001	40.39778	77.266328	51.8993549301
2001	39.926686	77.724485	36.062277874
2001	39.869471	77.21773	52.7057042018
2001	39.470427	77.397627	56.4893001597
2001	39.307399	77.86322	35.5504981074
2001	39.910751	78.122617	36.6442688236
2001	39.997115	78.48998	35.8160530592
2001	39.31214	78.611989	41.9345031053
2001	39.612309	78.703108	34.3408788224
2001	39.405626	78.956581	39.0515111954
2001	39.529871	79.269416	37.7759753002
2001	39.981297	79.028486	33.348419514
2001	40.651432	79.087545	39.2466414639
2001	40.494127	78.715284	39.6755046443
2001	40.422321	77.968584	44.1451641764
2001	40.497926	78.31064	40.6553566473
2001	41.000249	78.473749	38.5423488942
2001	40.812379	79.464128	47.7017536748
2001	41.198239	79.420404	43.0736073571
2001	41.130287	78.999044	42.3104491987
2001	41.513304	79.249705	33.0155283267
2001	41.843669	79.313173	36.4646441811
2001	41.81459	78.572463	32.0973436031
2001	41.748222	77.894735	42.8726158314
2001	41.766859	77.257288	59.8684587815
2001	40.61189	77.620661	49.2555783596
2001	40.755348	77.072954	64.6428159573
2001	40.962179	77.055475	74.0657968376
2001	40.367344	76.458009	58.7616124024
2001	41.045517	76.40426	79.9355190226
2001	40.851524	76.709877	78.1596716259
2001	41.43979	76.511525	77.0612813528
2001	41.791495	76.502124	69.7344434905
2001	42.782294	76.827088	75.8649527092
2001	42.419776	76.938604	76.2823238196
2001	42.856695	77.303277	64.8738295153
2001	42.727485	77.76978	47.5618434143
2001	42.266725	77.385525	53.7592041698
2001	42.247894	78.026176	39.7015083087
2001	42.244853	78.681006	32.3402711256
2001	42.752759	78.778192	23.6334805564
2001	42.701363	78.228567	32.9246698153
2001	43.00091	78.192778	32.7795612755
2001	43.456731	78.792143	24.1615573563
2001	43.464475	77.664656	48.8336487966
2001	43.458758	77.063164	70.4898937326
2001	43.995371	76.053522	66.0018590379
2001	43.242727	75.434282	99.7451283063
2001	43.461443	76.209258	80.700389984
2001	43.00653	76.196117	88.7398704817
2001	42.593824	76.076265	91.7861015239
2001	42.453281	76.473712	84.8016733541
2001	42.178057	76.29745	77.6677687652
2001	41.819665	75.800969	71.2350848473
2001	42.161977	75.830291	65.1301100415
2001	42.489732	75.604905	67.3600025976
2001	42.910026	75.663575	89.5911574923
2001	42.629776	75.028841	43.3141396092
2001	42.591294	74.438172	41.698790528
2001	41.720176	74.76468	41.2456317095
2001	41.947232	74.265447	42.9636220297
2001	41.755009	73.739951	40.1505989305
2001	42.247729	73.626805	35.9841126461
2001	42.286951	74.149495	45.0449840966
2001	43.106135	73.855387	41.8049937677
2001	42.588271	73.974014	40.9611185094
2001	42.817542	74.043583	44.0399926131
2001	42.900891	74.435358	41.6614488328
2001	43.115609	74.423678	48.442466785
2001	43.580844	73.038196	45.8746264908
2001	42.710421	73.513845	38.2546558498
2001	43.035325	73.11146	59.1047694678
2001	42.999143	72.716335	59.6456068646
2001	42.583791	72.591655	53.4983613267
2001	42.925455	72.248217	59.3489434675
2001	43.588143	72.591515	50.3904229634
2001	43.361188	72.222084	53.9654192078
2001	43.299485	71.68013	60.7015669597
2001	43.519109	71.425366	65.9544525015
2001	43.293177	71.035927	87.3426701534
2001	42.98936	71.099437	90.9627517192
2001	42.642711	70.865107	111.368898018
2001	42.479477	71.396507	78.0891345392
2001	42.911643	71.723101	63.6956934577
2001	41.870488	71.578242	87.948871
2001	42.169703	71.179875	81.3833559656
2001	41.987196	70.741942	91.1871180029
2001	41.748576	71.087062	86.4367264392
2001	41.67775	71.576314	79.9376575553
2001	41.401162	71.617612	83.4321920306
2001	41.434525	72.524227	97.3138812087
2001	41.47863	72.103452	91.1186749642
2001	41.824999	71.990702	91.3938453157
2001	42.339459	72.663694	45.7467462799
2001	42.136198	72.635648	51.380580416
2001	41.858076	72.340977	86.4575262172
2001	42.375314	73.213948	45.0297727149
2001	41.791897	73.235428	61.1752419828
2001	41.806053	72.732916	71.2362388724
2001	41.349717	72.900204	89.9977530137
2001	41.228103	73.366757	81.8693410349
2001	40.729687	73.589384	61.1277240323
2001	45.01525	93.100141	46.5816826087
2001	48.508862	123.100616	30.6146908514
2001	46.294638	123.424458	98.6490155128
2001	39.438385	119.524646	33.6820927589
2001	30.02482	90.793956	186.6277488016
2001	30.464052	91.309808	159.3382705632
2001	30.206507	92.06417	128.5850738259
2001	31.177517	90.397725	116.5929537556
2001	31.550009	90.10753	84.7283264718
2001	33.132978	90.523911	89.8030344929
2001	32.79248	91.451998	83.8326794096
2001	32.486397	94.816276	65.2601216004
2001	32.87058	95.79544	89.9365822289
2001	32.889216	96.407501	88.0679303953
2001	32.217942	97.769211	43.482250389
2001	32.430149	97.831677	43.20948076
2001	29.82303	99.805303	66.6653410447
2001	32.303583	101.43853	35.8458882989
2001	33.605932	102.343398	34.2478918998
2001	37.180585	100.854741	32.3675921976
2001	37.55855	100.876869	37.7476990489
2001	39.861082	105.528947	23.1207325554
2001	43.389611	95.196057	51.1388063926
2001	42.390456	96.562549	37.4441752834
2001	42.912997	96.979795	42.1535321196
2001	41.904793	97.174724	49.6008778057
2001	41.021735	95.15779	63.942213306
2001	40.73909	95.14429	56.0821575377
2001	40.183203	98.96208	78.2050051418
2001	40.506269	98.948461	57.7453856561
2001	40.877145	98.021943	65.7366089038
2001	41.7054	98.066794	46.0105090848
2001	41.897714	99.509764	45.5670260576
2001	34.529337	100.208336	50.891401801
2001	34.582861	96.288039	78.7694022485
2001	37.564283	95.315683	51.0745900907
2001	37.884229	95.300945	51.7794448123
2001	39.344964	97.168853	46.8721671561
2001	39.410989	95.794509	69.690028929
2001	38.883907	94.82233	50.5296951066
2001	39.115384	94.763087	67.4965378979
2001	39.308401	93.995746	54.9798557986
2001	39.658998	93.979179	47.9793259652
2001	36.835764	94.802681	56.5305580802
2001	37.106135	93.833262	41.9448386257
2001	39.797531	92.088719	44.5242269595
2001	38.640702	90.445954	38.5330749862
2001	39.63698	90.477759	46.1433881161
2001	40.815141	90.93848	45.0668999693
2001	40.985864	91.54427	45.2346546314
2001	40.469361	92.519016	47.1987907884
2001	40.744683	92.870345	47.5456997307
2001	39.962839	93.970053	50.9138695402
2001	41.328528	94.478164	68.666906209
2001	44.015261	93.220453	66.4132042421
2001	44.020706	92.869353	64.0766987034
2001	43.391156	88.232917	37.4988382102
2001	43.746002	87.730546	38.143628639
2001	43.360715	87.496553	34.7844224437
2001	41.096908	89.797411	53.465856414
2001	40.022569	89.794133	45.7095391928
2001	41.19894	89.298386	58.0700754004
2001	41.852058	88.086038	72.3737991083
2001	41.58814	88.430626	61.2725940387
2001	42.318983	88.824295	40.4336392986
2001	40.608253	87.315479	48.8183603727
2001	40.352658	87.375847	53.7150023883
2001	40.310229	86.056207	40.1516930959
2001	40.166203	85.722454	35.9298852793
2001	40.515758	85.654946	42.8875923277
2001	40.472672	85.32373	57.0310302483
2001	40.227165	85.398856	40.1146228787
2001	39.929576	85.397338	38.6580461459
2001	40.164414	85.005004	47.989937203
2001	40.434972	85.00338	60.9809542194
2001	40.826394	85.478598	63.3895525909
2001	41.136426	85.501892	69.9187449415
2001	41.401189	85.000185	64.871945907
2001	41.643437	85.002467	60.5323950379
2001	41.600693	85.863986	62.6154589683
2001	42.246266	85.532854	56.0135452896
2001	41.499322	81.173505	36.7556950777
2001	41.16864	81.196932	34.5693521868
2001	41.924116	81.392643	37.9365583813
2001	40.516931	80.570057	46.6939159572
2001	40.68414	80.350721	49.0627787322
2001	40.272645	80.578691	41.0098475368
2001	40.098932	80.620728	39.1698366146
2001	39.854717	80.671378	32.8727693636
2001	39.725969	81.090658	34.4923845868
2001	40.292318	81.091565	39.0748708694
2001	40.579884	81.090787	42.8037407838
2001	40.278941	83.007462	39.9675522482
2001	40.840122	83.313172	41.4675583893
2001	40.525266	82.797729	37.6609048194
2001	40.745733	84.936131	56.7138742175
2001	40.33668	84.204143	51.5194096569
2001	40.053326	84.228414	56.9431748355
2001	39.737906	84.645358	48.5074008291
2001	39.425652	84.169906	50.4985204107
2001	38.594068	83.828052	43.5087272695
2001	38.678523	84.100355	44.5482217298
2001	38.690765	84.354041	38.6374129607
2001	38.946981	84.379583	42.4481936427
2001	38.930477	84.533492	44.9778111239
2001	38.974595	84.731444	45.8272239236
2001	38.64921	84.625946	41.4193921077
2001	38.760184	84.862114	54.1118110861
2001	38.234919	84.868786	39.0591336465
2001	38.443489	84.332796	39.5897529312
2001	38.289882	84.579376	39.6732094314
2001	38.042789	84.748147	37.5581177812
2001	37.812085	84.879695	34.4867680803
2001	37.6182	84.873016	35.6196669007
2001	37.457257	84.658074	41.7016435751
2001	37.630162	84.545856	41.6170898851
2001	37.873291	84.58396	42.3135819524
2001	37.40332	84.020686	37.5218916958
2001	37.423452	83.691566	34.2561203393
2001	37.605383	83.718497	32.6346833203
2001	37.950715	83.597345	43.3714490626
2001	38.038138	83.912338	38.8719546888
2001	37.810379	83.826985	43.2302849683
2001	37.970133	84.144974	42.4912321637
2001	38.337132	84.025554	42.6148995376
2001	38.513826	84.063757	45.5936231393
2001	37.137081	82.349208	54.2345583014
2001	37.796774	82.506623	43.8005298951
2001	37.84926	82.830639	34.2795673514
2001	38.360004	82.681406	48.7102819313
2001	39.013477	82.614142	49.3006953903
2001	39.553845	83.459327	37.3948479658
2001	38.510513	81.906109	44.9518721536
2001	39.177112	81.066317	37.2694108185
2001	39.368133	81.161172	33.767809361
2001	39.279199	80.386487	38.59981755
2001	39.329072	80.045629	41.5116735149
2001	39.139754	79.996914	40.2154664226
2001	37.331077	80.19011	45.3593836162
2001	37.27783	79.958472	45.3593836162
2001	37.174885	80.387314	43.3740530124
2001	37.063385	80.713444	54.8900607082
2001	36.284744	82.126593	50.2902872019
2001	36.072894	81.920363	46.9261860642
2001	35.920951	81.177467	58.9546216245
2001	36.404195	80.239271	44.1887959301
2001	36.620593	79.980584	44.1865868345
2001	35.929356	80.542542	47.3092047902
2001	35.387845	80.552868	46.6761600443
2001	34.840023	79.477337	46.3001518157
2001	35.278928	82.167667	55.7444863703
2001	34.690514	81.615831	49.03508903
2001	34.348733	82.96329	81.242787598
2001	34.375155	83.227291	62.4747419148
2001	34.635108	83.526406	45.0673335295
2001	34.552914	83.290216	43.1633503235
2001	35.210095	82.816696	53.2682879592
2001	35.889504	82.30398	51.8727133135
2001	36.295665	82.495037	47.0730948983
2001	36.100215	82.418245	54.6739265642
2001	36.277463	83.509493	48.8193132983
2001	36.218397	83.266071	54.6717565247
2001	36.28414	83.836088	55.8045342308
2001	35.503397	84.823888	66.9103112065
2001	35.153914	84.859414	46.7287509652
2001	35.73745	84.316204	79.603312734
2001	34.83377	83.989573	47.621745248
2001	34.643677	83.743713	47.6068558736
2001	34.568149	83.998828	51.0351834488
2001	34.442842	84.173284	65.3119234784
2001	34.852424	85.506201	66.6200782974
2001	34.801726	84.968541	47.3199696828
2001	34.899393	85.137353	49.8179305817
2001	35.387273	85.722188	57.5713659388
2001	35.808394	86.062404	54.6716366756
2001	35.288889	86.358684	57.0126172793
2001	36.840338	87.183642	78.6304829742
2001	36.859829	86.881436	80.0869187725
2001	36.990394	85.629554	46.0883534697
2001	36.537838	86.001231	60.7416838348
2001	36.25565	85.942078	50.6341325347
2001	36.39303	86.156691	72.6578240769
2001	35.98222	85.833596	47.5139102859
2001	36.354242	85.674182	41.9449474471
2001	36.729124	85.153499	46.6604733894
2001	36.784227	85.393499	43.5788479343
2001	37.754209	85.175416	38.1255926538
2001	37.269637	85.561403	47.6291801087
2001	37.545518	85.697209	45.0711071046
2001	38.317937	85.911474	43.0858607048
2001	38.400046	85.456059	45.1071052559
2001	38.005396	84.986417	36.3376171217
2001	38.825846	85.029679	61.2099093756
2001	38.618193	85.355171	41.5833802293
2001	38.940527	84.964299	56.3711336797
2001	39.151491	84.97346	51.8983569286
2001	39.623111	84.925152	52.0124969935
2001	39.863091	85.006735	47.539585972
2001	39.639655	85.185032	49.0391934073
2001	39.622312	85.466527	38.3339725496
2001	39.30598	85.499831	52.9150757252
2001	39.524135	85.792174	41.6736649179
2001	39.782976	86.135794	39.454466321
2001	39.495986	86.0946	44.0318198219
2001	39.192585	86.23941	50.2733049627
2001	39.205843	85.897999	49.5235221307
2001	38.996234	85.628111	52.4894037783
2001	38.679431	85.751898	44.9194962484
2001	38.839815	86.48782	54.4213081095
2001	38.705322	86.801847	54.537395087
2001	39.160751	86.523325	53.4020991257
2001	39.665545	86.853325	53.6157907007
2001	39.317339	86.838845	51.7685944664
2001	39.393951	87.115837	53.408987512
2001	38.696155	87.076988	43.0337540612
2001	38.397898	87.232532	48.4852129743
2001	38.547381	86.489257	50.0798335643
2001	38.081436	86.62654	50.9864739277
2001	37.843389	86.792773	55.8376704328
2001	37.658029	87.95165	56.4073079337
2001	37.517852	88.266148	63.7387577876
2001	37.751653	88.545031	65.5582706435
2001	37.768677	88.227964	55.9505422799
2001	38.085226	88.539005	67.2686715633
2001	38.417095	88.047941	61.693352287
2001	38.02007	87.586166	56.4076173202
2001	38.445821	87.839167	55.9133488463
2001	38.71155	88.085698	68.8368681216
2001	38.885924	89.436592	34.1700649385
2001	37.460815	88.882962	63.8737349031
2001	36.857726	88.975757	76.1061719718
2001	36.675916	88.97202	76.3148778647
2001	37.183683	89.349506	69.9389031902
2001	37.05112	89.009178	67.6542791843
2001	37.216119	88.705658	64.8060051116
2001	37.053688	88.712378	66.3609633842
2001	37.209517	88.363426	70.9889181498
2001	37.023976	88.083391	90.1036014296
2001	35.653995	88.387674	119.4323399162
2001	35.603422	88.107384	144.9378874597
2001	34.620866	88.52224	119.4272575013
2001	34.763618	88.918819	110.3728842132
2001	34.810773	89.200029	109.4336217465
2001	34.227081	89.037239	98.9325279871
2001	33.422313	88.876151	84.5741513737
2001	34.474179	85.345289	55.8277376118
2001	33.795165	85.220062	53.6220193836
2001	33.034482	85.02836	74.5076425206
2001	32.917943	85.391812	82.6136843167
2001	31.861487	85.009317	108.7280075806
2001	31.619831	84.992583	109.7178921878
2001	31.169307	88.988755	108.8604414695
2001	31.18858	89.259447	99.9844060626
2001	31.197135	89.514952	91.3991910636
2001	31.633331	89.548897	86.9276109738
2001	31.564734	89.826626	83.3538740433
2001	30.391437	89.47985	115.1208156267
2001	28.690079	81.13198	83.572197207
2001	29.723456	82.795801	51.4204618893
2001	30.933894	84.867592	80.9831516094
2001	31.162908	84.730386	67.7152954643
2001	30.875863	84.244772	56.1686532287
2001	31.152935	83.429552	44.5575072418
2001	31.038197	83.063164	46.8690163306
2001	30.833696	83.588971	44.1164488959
2001	30.324442	82.302284	51.6341993505
2001	31.563327	82.387859	49.4394151441
2001	31.811615	82.636825	48.2111975152
2001	32.804321	83.175587	73.4790057907
2001	32.435403	83.331717	77.7055279629
2001	32.238794	83.481855	74.4968923771
2001	31.457003	83.525931	49.8764356711
2001	31.718232	83.628567	60.6073411668
2001	32.151995	83.807167	76.3035668153
2001	31.914753	83.753338	70.900209157
2001	31.777191	84.439446	94.8407201283
2001	32.073225	84.834912	109.4930901405
2001	32.046554	84.553218	105.5138335173
2001	32.359538	84.529561	108.3349965363
2001	32.347445	84.788021	111.5681847489
2001	32.510197	84.874946	101.6191246546
2001	32.704603	84.530029	94.3313927695
2001	32.881837	84.292281	84.3730588494
2001	32.263441	84.322724	101.8366219989
2001	32.366216	84.052162	88.2871109678
2001	32.458381	83.662856	86.1632909393
2001	32.571324	83.831978	89.603267265
2001	32.808844	83.694193	80.052725615
2001	33.314905	83.687892	67.2644295488
2001	33.544046	83.855189	57.5574627221
2001	33.290355	83.958221	60.560336168
2001	33.07446	84.146721	71.8158900872
2001	33.090769	84.386627	71.8327631617
2001	33.03022	84.663279	75.6429610135
2001	33.412717	84.493941	55.3329740631
2001	33.552242	84.412977	55.456180389
2001	33.93994	84.574166	51.4471922603
2001	33.699317	84.765944	44.6271244521
2001	33.920903	84.866979	46.5871875452
2001	34.240918	84.838188	60.4245689884
2001	34.225143	84.127336	69.2799776174
2001	33.770661	84.226343	55.7609658619
2001	33.652081	84.02637	54.9232589893
