State	County	Latitude	Longitude	Name	State_FIPS	USPS_Code
WV	Ohio	40.098932	80.620728	West Virginia	54	WV
WV	Pendleton	38.686836	79.333707	West Virginia	54	WV
WV	Pleasants	39.368133	81.161172	West Virginia	54	WV
WV	Pocahontas	38.332513	80.012092	West Virginia	54	WV
WV	Preston	39.46903	79.668865	West Virginia	54	WV
WV	Putnam	38.510513	81.906109	West Virginia	54	WV
WV	Raleigh	37.76247	81.264671	West Virginia	54	WV
WV	Randolph	38.781087	79.867783	West Virginia	54	WV
WV	Ritchie	39.177112	81.066317	West Virginia	54	WV
WV	Roane	38.743033	81.354502	West Virginia	54	WV
WV	Summers	37.656003	80.856315	West Virginia	54	WV
WV	Taylor	39.329072	80.045629	West Virginia	54	WV
WV	Tucker	39.111175	79.559968	West Virginia	54	WV
WV	Tyler	39.465981	80.879493	West Virginia	54	WV
WV	Upshur	38.902537	80.231335	West Virginia	54	WV
WV	Wayne	38.145531	82.419698	West Virginia	54	WV
WV	Webster	38.492985	80.430262	West Virginia	54	WV
WV	Wetzel	39.596574	80.634394	West Virginia	54	WV
WV	Wirt	39.020034	81.382975	West Virginia	54	WV
WV	Wood	39.211679	81.515928	West Virginia	54	WV
WV	Wyoming	37.603717	81.548884	West Virginia	54	WV
WI	Adams	43.973763	89.767223	Wisconsin	55	WI
WI	Ashland	46.546291	90.665154	Wisconsin	55	WI
WI	Barron	45.437192	91.852892	Wisconsin	55	WI
WI	Bayfield	46.634199	91.177282	Wisconsin	55	WI
WI	Brown	44.473961	87.995926	Wisconsin	55	WI
WI	Buffalo	44.389759	91.758714	Wisconsin	55	WI
WI	Burnett	45.865255	92.367978	Wisconsin	55	WI
WI	Calumet	44.07841	88.212132	Wisconsin	55	WI
WI	Chippewa	45.069092	91.283505	Wisconsin	55	WI
WI	Clark	44.733596	90.610201	Wisconsin	55	WI
WI	Columbia	43.471882	89.330472	Wisconsin	55	WI
WI	Crawford	43.24991	90.95123	Wisconsin	55	WI
WI	Dane	43.067468	89.417852	Wisconsin	55	WI
WI	Dodge	43.422706	88.704379	Wisconsin	55	WI
WI	Door	45.067808	87.087936	Wisconsin	55	WI
WI	Douglas	46.463316	91.89258	Wisconsin	55	WI
WI	Dunn	44.947741	91.89772	Wisconsin	55	WI
WI	Eau Claire	44.726355	91.286414	Wisconsin	55	WI
WI	Florence	45.849646	88.400322	Wisconsin	55	WI
WI	Fond du Lac	43.754722	88.493284	Wisconsin	55	WI
WI	Forest	45.666882	88.773225	Wisconsin	55	WI
WI	Grant	42.870062	90.695368	Wisconsin	55	WI
WI	Green	42.677728	89.605639	Wisconsin	55	WI
WI	Green Lake	43.76141	88.987228	Wisconsin	55	WI
WI	Iowa	43.001021	90.133692	Wisconsin	55	WI
WI	Iron	46.32655	90.261299	Wisconsin	55	WI
WI	Jackson	44.324895	90.806541	Wisconsin	55	WI
WI	Jefferson	43.013807	88.773986	Wisconsin	55	WI
WI	Juneau	43.932836	90.113984	Wisconsin	55	WI
WI	Kenosha	42.579703	87.424898	Wisconsin	55	WI
WI	Kewaunee	44.500949	87.161813	Wisconsin	55	WI
WI	La Crosse	43.908222	91.111758	Wisconsin	55	WI
WI	Lafayette	42.655578	90.130292	Wisconsin	55	WI
WI	Langlade	45.259204	89.06819	Wisconsin	55	WI
WI	Lincoln	45.338319	89.742082	Wisconsin	55	WI
WI	Manitowoc	44.105108	87.313828	Wisconsin	55	WI
WI	Marathon	44.898036	89.757823	Wisconsin	55	WI
WI	Marinette	45.346899	87.991198	Wisconsin	55	WI
WI	Marquette	43.826053	89.409095	Wisconsin	55	WI
WI	Menominee	44.991304	88.669251	Wisconsin	55	WI
WI	Milwaukee	43.017655	87.481575	Wisconsin	55	WI
WI	Monroe	43.945175	90.619969	Wisconsin	55	WI
WI	Oconto	44.996575	88.206516	Wisconsin	55	WI
WI	Oneida	45.713791	89.536693	Wisconsin	55	WI
WI	Outagamie	44.418226	88.464988	Wisconsin	55	WI
WI	Ozaukee	43.360715	87.496553	Wisconsin	55	WI
WI	Pepin	44.627436	91.83489	Wisconsin	55	WI
WI	Pierce	44.725337	92.426279	Wisconsin	55	WI
WI	Polk	45.46803	92.453154	Wisconsin	55	WI
WI	Portage	44.476246	89.49807	Wisconsin	55	WI
WI	Price	45.679072	90.35965	Wisconsin	55	WI
WI	Racine	42.754075	87.414676	Wisconsin	55	WI
WI	Richland	43.376199	90.435693	Wisconsin	55	WI
WI	Rock	42.669931	89.075119	Wisconsin	55	WI
WI	Rusk	45.472734	91.136745	Wisconsin	55	WI
WI	St. Croix	45.028959	92.447284	Wisconsin	55	WI
WI	Sauk	43.427998	89.943329	Wisconsin	55	WI
WI	Sawyer	45.864913	91.14713	Wisconsin	55	WI
WI	Shawano	44.789641	88.755813	Wisconsin	55	WI
WI	Sheboygan	43.746002	87.730546	Wisconsin	55	WI
WI	Taylor	45.211656	90.504853	Wisconsin	55	WI
WI	Trempealeau	44.30305	91.358867	Wisconsin	55	WI
WI	Vernon	43.599858	90.815226	Wisconsin	55	WI
WI	Vilas	46.049848	89.501254	Wisconsin	55	WI
WI	Walworth	42.66811	88.541731	Wisconsin	55	WI
WI	Washburn	45.892463	91.796423	Wisconsin	55	WI
WI	Washington	43.391156	88.232917	Wisconsin	55	WI
WI	Waukesha	43.019308	88.306707	Wisconsin	55	WI
WI	Waupaca	44.478004	88.967006	Wisconsin	55	WI
WI	Waushara	44.112825	89.239752	Wisconsin	55	WI
WI	Winnebago	44.085707	88.668149	Wisconsin	55	WI
WI	Wood	44.461413	90.038825	Wisconsin	55	WI
WY	Albany	41.665514	105.721883	Wyoming	56	WY
WY	Big Horn	44.525654	107.993321	Wyoming	56	WY
WY	Campbell	44.241321	105.552029	Wyoming	56	WY
WY	Carbon	41.70359	106.933153	Wyoming	56	WY
WY	Converse	42.972839	105.507367	Wyoming	56	WY
WY	Crook	44.589266	104.567298	Wyoming	56	WY
WY	Fremont	43.055303	108.605531	Wyoming	56	WY
WY	Goshen	42.08958	104.353482	Wyoming	56	WY
WY	Hot Springs	43.720871	108.435652	Wyoming	56	WY
WY	Johnson	44.044048	106.588541	Wyoming	56	WY
WY	Laramie	41.29283	104.660395	Wyoming	56	WY
WY	Lincoln	42.228788	110.679842	Wyoming	56	WY
WY	Natrona	42.973641	106.764877	Wyoming	56	WY
WY	Niobrara	43.062159	104.468373	Wyoming	56	WY
WY	Park	44.492387	109.593598	Wyoming	56	WY
WY	Platte	42.130319	104.960809	Wyoming	56	WY
WY	Sheridan	44.781369	106.881211	Wyoming	56	WY
WY	Sublette	42.767928	109.91617	Wyoming	56	WY
WY	Sweetwater	41.660339	108.875676	Wyoming	56	WY
WY	Teton	44.049321	110.588102	Wyoming	56	WY
WY	Uinta	41.284726	110.558947	Wyoming	56	WY
WY	Washakie	43.878831	107.669052	Wyoming	56	WY
WY	Weston	43.846213	104.57002	Wyoming	56	WY
