Year	Latitude	Longitude	meanprecipitation
1999	45.472734	91.136745	844.0423369639
1999	46.463316	91.89258	942.8003317678
1999	46.634199	91.177282	950.9556290987
1999	46.602446	93.41976	829.1113784643
1999	45.865255	92.367978	812.4528712224
1999	45.46803	92.453154	789.4689721739
1999	45.555235	94.610482	688.2104904575
1999	46.020484	94.266619	726.8898173537
1999	46.951427	94.333773	819.6016955143
1999	47.878825	94.986698	779.9906988659
1999	47.490843	93.613128	863.9933337772
1999	48.24549	93.782842	793.7422754011
1999	48.7681	94.904634	717.1904867808
1999	48.768439	98.46379	523.8784719914
1999	48.376979	97.72223	512.1381699231
1999	47.926003	97.450851	550.7719829288
1999	48.362728	96.357761	597.2154576937
1999	48.761066	95.82153	623.4902363686
1999	48.069247	96.037725	669.955846541
1999	47.774254	96.400027	645.4672532986
1999	47.575873	95.371117	766.4493302659
1999	46.937629	95.741757	731.6671159333
1999	46.362335	96.476657	616.2729118452
1999	46.405725	95.714578	693.6449608809
1999	45.172637	96.772261	551.9083665587
1999	45.623397	96.947551	567.3063682025
1999	45.362283	97.593734	592.5557126757
1999	46.265219	96.93796	600.0269642578
1999	46.927003	97.252375	597.6058073049
1999	46.94255	98.070195	564.4915229276
1999	46.469278	99.504585	616.7704848591
1999	46.107756	98.496518	649.225494194
1999	46.464195	98.526057	618.0911666353
1999	45.589254	98.352175	613.1749623297
1999	45.41168	99.205362	608.3696349548
1999	45.784249	99.211421	615.2236624383
1999	45.064276	99.949631	585.547676052
1999	46.713789	101.279743	501.5444716479
1999	47.653055	101.421794	523.5854796613
1999	46.971843	100.462001	585.6946831802
1999	46.935385	99.742727	603.2982401054
1999	46.971103	98.957592	576.7722080826
1999	48.265551	98.737329	529.7998677001
1999	48.071738	99.361987	544.5336539915
1999	48.233842	100.633267	580.4289806531
1999	48.794412	100.831257	574.4970596645
1999	48.216686	101.540537	544.9082625354
1999	48.345867	103.4874	415.6000178808
1999	48.794429	105.541739	371.01302948
1999	48.282747	104.99517	362.1291836157
1999	48.705523	104.533913	378.7543466832
1999	47.785513	104.563387	360.6690923002
1999	46.938924	103.844612	385.0486381231
1999	47.009283	103.364924	380.9935738061
1999	47.742475	103.403215	393.7766607971
1999	47.35461	102.612365	415.7045233482
1999	47.303279	101.820765	458.3220240494
1999	46.434939	102.458385	418.7862230468
1999	46.817031	102.662026	419.0745264518
1999	46.096815	102.533198	446.3414081905
1999	46.109282	101.047525	508.8787091827
1999	45.69834	101.176017	516.0034297628
1999	45.150005	100.852218	542.264259539
1999	44.981666	101.669225	492.7496364569
1999	44.606792	102.715864	485.9176623734
1999	44.896435	103.501762	448.8121450753
1999	45.596612	103.473867	425.4619249789
1999	45.483387	102.467995	472.3159261934
1999	46.445834	103.462462	400.3995406316
1999	46.107807	103.506586	418.0207498471
1999	46.318184	104.405718	403.9271469948
1999	45.40889	105.555259	379.004845856
1999	45.516825	104.515324	420.4328897393
1999	44.589266	104.567298	493.4539425501
1999	44.241321	105.552029	374.1149788282
1999	44.044048	106.588541	362.0571189466
1999	44.781369	106.881211	457.5371994472
1999	47.272425	104.901027	364.9548919202
1999	46.852434	105.375808	353.4536251178
1999	47.629628	105.757222	335.987441817
1999	48.250155	107.928833	345.6939864921
1999	47.141917	108.226575	316.848217646
1999	48.428282	108.967648	364.5253290501
1999	47.222997	109.22328	393.7613010182
1999	47.886837	110.436189	336.9619803611
1999	47.316443	111.350571	371.1920738126
1999	46.585706	110.921781	442.9062635605
1999	46.380624	109.174586	311.60273359
1999	46.505665	108.436982	319.9065239038
1999	45.936987	108.276656	304.882118252
1999	45.224475	109.028551	397.810750027
1999	43.878831	107.669052	315.3007205569
1999	44.525654	107.993321	316.504796385
1999	43.720871	108.435652	349.6463018241
1999	45.663496	109.391752	395.0498658558
1999	45.81306	109.941312	447.5733498915
1999	45.319288	111.917328	490.7822882523
1999	44.049321	110.588102	984.7935991612
1999	44.218091	111.484429	689.9992241596
1999	43.395171	111.621878	496.3632003591
1999	43.216357	112.399206	302.5306729256
1999	43.6851	113.177627	295.1581652082
1999	44.286251	112.36112	458.9446700493
1999	46.126557	112.056771	378.2947461183
1999	46.334476	111.496103	330.9370278162
1999	46.099059	113.139108	493.676746223
1999	46.395358	113.425683	533.4649988941
1999	47.027263	113.892681	773.7558222024
1999	46.079298	114.119065	720.0790422677
1999	46.67257	115.6535	1270.7936326644
1999	47.347694	115.885092	1314.601341052
1999	47.155213	115.06455	1011.6090185446
1999	47.677113	116.694918	943.3118918197
1999	48.390648	117.854897	639.0150060961
1999	48.543877	117.232183	1015.6625015297
1999	48.312512	116.59694	1035.1419712998
1999	48.542232	115.404343	858.9747038446
1999	47.756469	115.180225	827.6712868967
1999	47.642901	114.083687	579.3894494371
1999	48.705671	112.990502	675.2134105422
1999	47.819035	112.281725	422.5297219067
1999	48.230312	112.219928	393.1548998414
1999	48.628331	110.106372	295.6641429658
1999	48.559654	111.036924	290.5203356663
1999	48.645052	111.733493	290.8232363362
1999	48.842653	121.836433	2541.0439135982
1999	48.493066	121.816278	2753.7918655519
1999	48.113009	123.930611	2997.1042692102
1999	47.040716	122.144709	1729.2338573465
1999	47.802641	123.52181	3683.4970305474
1999	47.142786	123.827043	3415.8507720595
1999	46.024782	121.953227	3138.3632372121
1999	46.580071	122.377444	2078.3191379472
1999	46.456558	120.740145	671.3526185028
1999	46.53458	118.906944	150.821387442
1999	47.213633	119.467788	160.9961133882
1999	47.124444	120.676714	1012.6254582811
1999	47.493554	121.832375	2186.4854807168
1999	48.054913	121.766412	2666.3898066576
1999	47.859892	120.618543	1347.241480514
1999	47.735866	119.69588	241.161680972
1999	48.550971	119.691035	613.2459632377
1999	48.437246	118.517074	501.1275246475
1999	47.620379	117.404392	501.0895490915
1999	47.582718	118.417668	294.7965086559
1999	47.00484	118.533308	214.3524993651
1999	46.903322	117.522962	425.4318843703
1999	46.254606	118.480374	322.8657131324
1999	46.228072	119.516864	134.374671691
1999	45.5912	118.73388	453.5012146322
1999	45.304047	117.999136	628.6452079855
1999	45.593753	117.18558	591.3543525699
1999	44.703427	117.691933	516.8433980973
1999	44.448213	116.79783	600.8194747256
1999	44.884583	116.431873	786.1663895583
1999	43.394482	113.95529	414.517478374
1999	42.856937	113.64001	239.0691545213
1999	42.986181	114.153899	246.6684944378
1999	42.352309	114.665639	244.2042429932
1999	43.447861	116.244456	240.8082596789
1999	43.463396	114.804427	544.6299767826
1999	43.987275	115.715111	753.1251205436
1999	43.623051	116.708527	179.6663343256
1999	43.915118	121.225575	573.2801628568
1999	44.163054	120.371585	281.015666164
1999	44.496326	119.014057	416.8358237102
1999	44.736411	120.026875	340.9711479564
1999	45.425496	119.602311	245.0293562752
1999	45.869509	120.780117	508.8594152109
1999	45.381666	120.211851	197.1752238056
1999	45.399216	120.678512	207.1405363756
1999	45.164536	121.165069	433.007255361
1999	44.64379	121.183021	517.5923038138
1999	44.900898	122.57626	1745.8820178032
1999	45.160493	122.195127	1954.772756473
1999	44.494824	122.543756	1976.691435046
1999	43.184193	124.092557	1944.3727186302
1999	41.592919	120.71837	371.0646840581
1999	42.411782	122.675797	828.5413736749
1999	42.385382	123.597245	1546.9786240028
1999	41.749903	123.980998	2671.8070955699
1999	42.466671	124.211407	3062.1673646266
1999	44.641076	123.911183	2961.3615844043
1999	45.455743	123.759327	3758.0087080247
1999	40.126156	122.232276	706.9894647167
1999	39.602546	122.4017	453.5447142392
1999	39.094802	122.746757	960.0423092392
1999	38.532574	122.945194	1014.4108486549
1999	39.177739	122.237563	380.3938075631
1999	38.267226	121.939594	395.7234222782
1999	38.679268	121.903178	343.6715079627
1999	37.919479	121.951543	404.6211841251
1999	37.220777	121.690622	491.8447821021
1999	37.562384	121.002656	262.5409717795
1999	36.610702	121.085296	279.7664225651
1999	37.194806	120.722802	200.010344678
1999	37.570034	119.91286	635.7779226088
1999	37.210039	119.749852	469.5463805828
1999	38.021451	119.964708	919.0673259545
1999	39.022214	119.197417	144.4982406006
1999	38.905129	119.609019	380.8426850158
1999	38.44355	120.653856	815.7108979356
1999	38.187844	120.555115	786.7232819307
1999	39.062032	120.722718	1077.5019899449
1999	38.785532	120.534398	1072.2900871452
1999	39.295191	120.773446	1195.7713132624
1999	39.576925	120.521993	1143.6165780158
1999	39.665959	121.601919	862.2424046991
1999	39.99517	120.829516	937.5628933431
1999	40.439639	118.409477	152.1710330389
1999	39.525701	118.270419	118.8651422667
1999	42.288635	113.605498	351.6695617385
1999	41.476021	113.052922	272.6261299184
1999	40.467692	113.124015	242.528530133
1999	39.09454	113.525014	237.9856192532
1999	37.882727	113.290059	281.7779560523
1999	38.357535	113.238948	275.5375274101
1999	38.516647	118.416279	158.0830118652
1999	37.778966	117.632382	126.8358136059
1999	37.262531	113.4878	260.2335164673
1999	33.727625	114.038793	127.2671010574
1999	33.040816	115.355395	48.8947056416
1999	33.023604	116.776117	168.6470913524
1999	36.230453	118.780542	372.2881091621
1999	35.385227	120.44754	307.2384538447
1999	36.072478	119.81553	138.0274307324
1999	29.491993	90.394849	1324.8272363113
1999	29.333266	90.844191	1316.8827190871
1999	29.629349	91.463804	1274.6982187498
1999	30.121433	91.611481	1223.4865018406
1999	30.583441	91.989275	1131.2878813771
1999	32.765675	90.387928	1231.0489905556
1999	33.828748	91.244427	1132.7571234716
1999	32.365824	91.240729	1267.9508343271
1999	32.344268	93.061513	1283.7241815732
1999	33.168219	92.598145	1172.7725297606
1999	33.446051	94.422375	952.8451679375
1999	32.577195	93.882423	1198.4377067484
1999	31.193204	92.535953	1221.9546360008
1999	31.734982	93.086106	1235.0586599961
1999	30.229559	93.358015	1131.6581983333
1999	29.871989	93.165437	1061.1805589624
1999	29.228706	94.894865	907.2597357157
1999	29.167818	95.434647	875.3841156807
1999	31.04211	97.481921	583.2128533077
1999	29.857273	95.393037	862.4351374547
1999	31.323036	95.4216	941.7608996635
1999	32.211633	95.853418	786.2342906029
1999	34.117073	94.766086	1041.8100366025
1999	32.04845	96.476908	670.437264614
1999	31.98224	97.129886	578.4601999457
1999	31.391177	97.798022	568.8597163571
1999	30.239513	97.69127	543.7899956133
1999	29.755748	99.260682	537.3794863044
1999	29.985877	100.307373	451.5228498037
1999	27.770584	99.326641	441.7847978705
1999	27.681123	98.497393	508.0361412302
1999	27.733516	98.090814	604.0795074611
1999	27.739406	97.521643	724.9905220596
1999	31.881793	109.75412	323.1680682366
1999	32.732087	108.381504	338.5060226646
1999	31.899658	108.745729	261.3823512925
1999	32.184482	107.746639	243.9719612893
1999	32.588776	105.781079	346.8289346922
1999	32.457858	104.306471	320.0027199313
1999	31.445909	104.526945	254.6329168543
1999	31.450868	105.377549	239.5973076822
1999	30.005891	104.261619	258.1449364754
1999	30.617087	104.18786	320.6323044994
1999	29.808997	103.252458	262.3197535695
1999	28.745217	100.311368	489.2869724227
1999	29.884961	101.146646	323.2402921806
1999	30.717532	101.404211	298.5939582606
1999	30.232332	102.072539	260.8233168103
1999	31.401583	100.461355	372.4915202793
1999	31.308366	103.712706	206.9968270316
1999	31.513069	103.105113	208.7642633002
1999	32.795687	103.413271	371.4020062097
1999	36.741964	101.488434	500.3052917798
1999	38.835387	102.604585	480.8762644918
1999	38.388466	102.75621	465.7526587273
1999	36.755276	102.508735	541.655665876
1999	37.303144	102.535457	537.050557454
1999	36.612963	104.640126	585.3580134244
1999	38.99374	103.507555	504.0303209873
1999	38.170658	104.489893	455.9921872955
1999	38.455658	105.421438	491.0177403151
1999	38.033952	106.246675	455.8481218599
1999	37.213407	106.176447	517.7584416419
1999	37.277547	105.42894	459.8454057205
1999	37.687815	104.959928	557.4556626493
1999	36.576529	105.637987	492.6543440014
1999	35.513722	105.966441	371.1003561494
1999	35.982841	104.921898	576.904000886
1999	36.488085	103.475723	502.5645190386
1999	35.863152	103.829931	446.6574809354
1999	35.476876	104.803515	486.3943247209
1999	34.869782	104.784968	435.1473525579
1999	35.107018	103.548071	487.0466306922
1999	34.021457	103.482725	485.5546208445
1999	34.351429	104.401527	441.1108449334
1999	33.740941	105.449083	397.3002768756
1999	34.634644	105.846836	397.7461214536
1999	33.119479	107.188161	342.7238354441
1999	33.991614	106.939003	334.6420674128
1999	35.054002	106.669065	318.3843241566
1999	35.685073	106.882618	356.6156017238
1999	35.573732	108.255307	286.3009144387
1999	33.901814	108.392097	392.8514409247
1999	33.238872	109.242323	393.3966571725
1999	32.931828	109.87831	307.413527514
1999	33.789618	110.81187	424.8367333724
1999	32.91891	111.367257	224.9966469873
1999	34.630044	112.573745	371.0412041861
1999	38.009374	108.427326	551.8265228535
1999	37.747602	108.530383	563.132864815
1999	37.338025	108.595786	373.5211228538
1999	36.511625	108.324578	235.0600486115
1999	37.202395	107.050863	627.7659398449
1999	37.287367	107.839718	600.8436017226
1999	38.669679	107.078108	606.3201483555
1999	39.217533	106.915943	762.9824850188
1999	40.48316	106.985289	691.1098142502
1999	40.573984	108.204521	388.0245589228
1999	39.019492	108.461837	414.036357303
1999	38.413427	108.263042	419.252068905
1999	38.974326	109.57345	310.7738660857
1999	39.009028	110.721111	247.7202400878
1999	38.261229	110.990323	248.0364395111
1999	38.746825	111.81193	442.8904230569
1999	40.120409	111.668667	488.1607345183
1999	40.334884	111.161568	601.5579216669
1999	39.67005	110.590357	359.8171587727
1999	40.289649	110.42983	477.7290499621
1999	40.87206	110.968486	669.917979794
1999	41.284726	110.558947	345.5482152141
1999	41.270355	111.875879	587.8902650084
1999	41.627598	111.240227	447.0526630275
1999	41.734225	111.744581	630.8715580429
1999	42.694126	112.844407	390.8282262375
1999	42.692939	112.228986	530.9417036
1999	42.786273	111.544172	570.7798180598
1999	42.767928	109.91617	493.4016438244
1999	40.890099	109.505786	446.9215182172
1999	42.973641	106.764877	296.5539872671
1999	42.972839	105.507367	369.7127926959
1999	43.846213	104.57002	418.5602050446
1999	43.062159	104.468373	447.0584571495
1999	42.08958	104.353482	374.2660219254
1999	42.130319	104.960809	379.9130361714
1999	41.665514	105.721883	381.1151335811
1999	40.663091	105.482131	575.3347577591
1999	40.663432	106.329248	585.907628254
1999	40.123289	106.095876	578.401449432
1999	39.118914	105.717648	549.245180219
1999	38.827383	104.527472	628.233117303
1999	39.644632	104.331733	520.2056815972
1999	39.874325	104.331872	478.1548506756
1999	39.310817	104.117928	577.912495575
1999	40.555794	104.383649	458.1872685101
1999	41.29283	104.660395	415.9154998904
1999	40.728091	103.090464	465.5580208668
1999	39.965413	103.209605	460.5093775378
1999	39.30534	102.603023	493.6172569181
1999	40.000631	102.422649	459.8750597129
1999	41.659381	102.328229	449.8148923971
1999	42.483806	103.742605	440.2721827351
1999	42.711214	103.134872	502.5046271265
1999	42.507074	102.389698	494.8884833802
1999	43.221504	103.512102	496.9262550608
1999	43.684943	103.46225	546.5491342354
1999	43.184826	101.676426	536.184196056
1999	43.677294	101.626455	526.9588957958
1999	44.722325	100.131399	578.6403613645
1999	44.415547	100.749163	534.1422989861
1999	44.537301	99.492148	573.1080917353
1999	43.894812	99.841925	582.3384251791
1999	43.58493	100.760598	551.6207800885
1999	43.208172	100.717204	562.6123733199
1999	42.413325	99.45853	556.2607294137
1999	42.34939	99.923176	530.6327538943
1999	43.349729	99.876219	592.3341640189
1999	43.206185	98.595143	624.6391656405
1999	42.894448	98.773022	597.2884368984
1999	42.459287	98.784766	574.0919453949
1999	44.715736	95.862756	559.903030655
1999	44.999855	96.176836	545.3959570535
1999	42.39322	96.053296	714.1389898608
1999	40.637992	96.131027	745.4351948263
1999	41.050322	100.744481	540.3585800727
1999	38.049855	100.739929	523.062209934
1999	36.224258	99.750139	622.136739182
1999	36.313119	98.542015	861.6001151259
1999	34.377896	95.408085	1103.3700885262
1999	34.92554	95.74813	1119.0227926917
1999	35.617551	95.383911	1174.5673167124
1999	36.62468	96.408385	1285.3060979831
1999	34.858869	94.063641	1349.2033392955
1999	35.21855	93.720563	1235.0605796711
1999	36.946517	92.515892	938.3883950407
1999	36.383443	91.819239	928.3594156404
1999	34.277696	91.930701	1125.0852642214
1999	35.737499	91.559942	979.7891681457
1999	35.568981	90.680595	1016.8487581434
1999	35.828268	90.630411	987.3781711473
1999	39.21448	91.843415	885.8237270495
1999	39.625106	90.889034	742.0644405762
1999	38.781102	90.674915	840.8950531897
1999	40.156905	90.613464	780.0234712254
1999	42.362391	90.211471	838.83193894
1999	41.468404	90.572203	857.7872371666
1999	44.723697	94.955617	633.9846156053
1999	44.246542	94.733647	637.7987892537
1999	44.35882	94.245685	734.8724677717
1999	45.028959	92.447284	801.7113950511
1999	44.725337	92.426279	831.9275593577
1999	43.599858	90.815226	933.2822113145
1999	42.840998	91.323511	944.171629245
1999	42.870062	90.695368	906.9900944141
1999	44.898036	89.757823	792.6224055783
1999	44.789641	88.755813	726.4672258246
1999	44.996575	88.206516	738.4837723405
1999	43.754722	88.493284	833.8514092318
1999	43.427998	89.943329	939.7575791361
1999	43.471882	89.330472	920.9024717184
1999	43.067468	89.417852	897.246914257
1999	42.059084	89.926485	890.560336932
1999	40.236993	89.913575	866.688278155
1999	40.494559	88.844539	867.8888039607
1999	41.448474	87.978456	910.8387507015
1999	41.139494	87.861125	886.003403573
1999	41.894294	87.645455	918.123414045
1999	42.595788	86.634745	843.913543867
1999	45.067808	87.087936	735.4415876456
1999	42.117952	80.096386	1049.8046017716
1999	41.68684	80.107811	1051.6492559754
1999	38.781087	79.867783	1201.9850260608
1999	37.924418	80.45059	1028.6263716132
1999	38.291416	80.797516	1113.690659683
1999	36.510212	82.299397	974.4454776633
1999	36.702162	83.130334	1076.3802998815
1999	35.568849	83.465614	1500.1632382235
1999	34.763522	85.9774	1326.7006438683
1999	39.384926	88.798862	923.288591785
1999	34.904122	87.650997	1289.645923132
1999	35.183794	89.895397	1130.763316417
1999	34.441988	87.842815	1308.3172672949
1999	33.553444	86.896536	1258.0303866766
1999	31.99033	87.302205	1302.3958940216
1999	31.121748	87.168429	1466.5954235896
1999	30.659218	87.746067	1380.5486770915
1999	31.685521	87.818624	1323.0523928546
1999	29.91811	89.263494	1229.3782299452
1999	29.5033	90.036231	1288.3901240801
1999	29.402337	89.298489	1319.2904652961
1999	26.19352	80.476658	1741.0066340672
1999	27.953115	81.692783	1208.4226220002
1999	26.645763	80.448673	1588.1134555276
1999	27.079954	80.398211	1552.342823349
1999	29.057617	81.161813	1199.0409056113
1999	28.298276	80.700384	1371.2295667722
1999	28.764113	81.712282	1179.3565873491
1999	31.050881	82.421507	1024.9952539039
1999	32.800458	79.94248	1316.9362241137
1999	33.436135	80.802913	1124.9513243542
1999	33.626463	79.716475	1350.2477750495
1999	35.606269	75.767536	1476.9913514337
1999	34.858313	76.526967	1527.5360961414
1999	34.260471	78.636378	1668.7337366128
1999	39.603621	77.814671	919.0049028263
1999	40.311068	79.466688	1040.1404191351
1999	41.427334	78.653938	1028.3532591229
1999	40.90916	77.84783	1008.8623981662
1999	41.245301	77.649141	995.3701009858
1999	41.343624	77.055253	1033.4231952546
1999	43.786397	75.442617	1102.3963771733
1999	43.008546	76.574587	865.44116515
1999	41.646589	75.292485	1043.1665231975
1999	42.193987	74.966728	1063.4129596748
1999	43.461635	74.894694	1078.1157897398
1999	43.657879	74.502456	1095.9503112948
1999	43.312377	73.439428	981.6829950121
1999	43.555105	73.838139	1040.8488173082
1999	42.311693	71.940282	1164.1358376281
1999	41.798819	70.211083	1021.1416594671
1999	44.042045	69.038515	1226.4508932982
1999	43.994265	69.514029	1192.3242108492
1999	44.505361	69.139678	1210.928655101
1999	44.417012	69.765764	1181.6104534457
1999	44.167681	70.207435	1234.9766056374
1999	43.916694	69.843994	1181.9484729653
1999	43.427239	70.670402	1174.7392791501
1999	43.867567	71.201665	1334.3116465535
1999	44.003392	72.369687	1042.2974909811
1999	44.031248	73.141581	953.3136392634
1999	44.274953	72.609475	1098.7349311627
1999	44.603504	72.638356	1168.5429221189
1999	44.828442	72.25163	1126.0919618307
1999	44.858964	72.909402	970.7419432057
1999	44.801788	73.300758	758.2369273373
1999	44.460676	73.070525	936.5655654814
1999	44.894954	83.426574	634.919707079
1999	45.024134	84.130107	708.5248133704
1999	45.021794	84.576597	811.8709785787
1999	45.47612	84.495271	717.0242110669
1999	46.940602	85.582368	816.6399430272
1999	45.590094	84.986822	729.1094231345
1999	45.005457	85.175625	783.4558733443
1999	45.146182	86.051574	754.0605802626
1999	46.696068	88.356022	965.2328751272
1999	46.012823	87.866119	864.9570681317
1999	45.666882	88.773225	851.8540068676
1999	45.849646	88.400322	865.119924968
1999	46.170249	88.540409	888.1737853026
1999	45.338319	89.742082	804.7364658326
1999	46.32655	90.261299	948.9040107422
1999	45.679072	90.35965	837.7534941846
1999	45.864913	91.14713	885.0725119987
1999	45.892463	91.796423	854.3522579838
1999	45.069092	91.283505	787.9411579267
1999	45.437192	91.852892	838.2538737511
1999	46.603818	92.671044	873.763964189
1999	46.10094	92.763094	819.9797454669
1999	45.037929	92.890117	822.3119222895
1999	45.505444	92.903849	777.6414416267
1999	45.27411	93.242723	814.9106055324
1999	45.006064	93.475185	790.6200754781
1999	45.562431	93.296339	770.7112151018
1999	45.94776	93.297788	773.4247349641
1999	45.929043	93.632996	760.1124184707
1999	45.701227	94.00144	722.7630324378
1999	45.443171	93.775092	748.304040164
1999	45.175091	93.966397	734.8570279039
1999	45.123156	94.527346	700.4221778078
1999	45.152714	95.004981	661.0707616185
1999	46.066569	94.900576	718.6505696676
1999	46.586784	94.988331	762.0727877399
1999	46.491114	94.071213	810.4264803433
1999	47.095551	94.91329	812.1328411085
1999	48.77604	96.780349	521.9791315977
1999	48.766896	97.545405	505.6927932046
1999	47.918667	98.204428	542.123265421
1999	47.463463	98.232444	557.5894913331
1999	47.458288	97.718895	557.7860870685
1999	47.446215	97.164754	572.6213806686
1999	47.865487	96.08718	704.3611753913
1999	47.325842	95.810703	717.5856819934
1999	47.32947	96.463807	642.832858273
1999	46.898377	96.494901	653.7529003999
1999	45.936429	95.46061	649.0263728421
1999	45.589623	95.446705	630.807460973
1999	45.028625	95.564108	585.0997457895
1999	45.27545	95.690398	606.7968331266
1999	45.419925	96.402226	544.9424275521
1999	45.593461	95.992315	598.5450221365
1999	45.930743	96.010699	604.555655097
1999	45.76984	96.475049	572.2427729269
1999	44.966324	97.198843	557.6301182139
1999	44.855211	97.724912	577.0611827914
1999	45.737054	97.580884	631.3483645
1999	46.449276	97.647554	603.3906073198
1999	46.108206	97.63003	618.4384811866
1999	46.117034	99.443041	620.9772196918
1999	44.931034	98.339644	554.5823453012
1999	45.065476	99.153564	566.6396226884
1999	45.427605	100.027856	573.4701216967
1999	45.782241	100.027951	574.4409360277
1999	46.284255	100.237842	564.139540288
1999	47.118079	101.33142	503.1086804768
1999	47.581373	100.341499	562.8182834794
1999	47.580851	99.671502	546.6761247229
1999	47.464327	98.872817	563.2818493835
1999	47.723436	98.900475	550.3830248073
1999	48.238883	99.966497	569.5026531267
1999	48.768272	99.840463	591.9331928123
1999	48.682183	99.248158	544.2302434584
1999	48.712782	101.658152	530.3187937013
1999	48.786453	102.520087	491.6112737989
1999	48.210291	102.364756	489.3710134025
1999	48.818142	103.497653	429.4593148217
1999	46.962866	104.274466	384.6387316388
1999	46.357827	101.639049	460.6670158849
1999	44.353669	103.796528	650.1890512114
1999	46.209636	107.280494	322.3389289535
1999	47.032558	110.30532	418.5425956493
1999	46.497047	109.857147	340.4937988776
1999	43.760994	111.211765	596.2032646047
1999	43.796965	112.318588	249.2389488522
1999	43.789709	111.65655	438.3724545842
1999	45.895959	112.660222	378.6455497995
1999	47.218451	116.633541	912.5215941819
1999	48.773065	116.524619	1166.3750709241
1999	48.158436	122.670503	785.9365707934
1999	47.639687	122.649636	1634.4906738535
1999	46.932598	122.829441	1677.9739460812
1999	47.354126	123.17385	3160.4701470929
1999	46.556587	123.782419	3128.8058260425
1999	46.185923	122.658682	2579.5637619135
1999	46.024509	123.705014	3542.2511916049
1999	45.941932	123.081079	1936.8109606328
1999	45.553542	123.097615	1793.0811539783
1999	45.248138	123.316117	1950.1453316302
1999	45.547693	122.417173	2012.0103043062
1999	45.771674	122.485903	2166.4277289573
1999	46.81892	116.730974	834.6183471396
1999	46.333766	116.760903	531.6259604138
1999	46.236328	116.42376	523.0500612498
1999	46.181861	117.227781	391.9440050551
1999	46.429474	117.536715	511.0869937484
1999	46.292851	117.911635	678.7964173968
1999	42.691172	114.263009	233.5534388782
1999	42.973185	114.82142	240.4603856881
1999	44.061473	116.398784	462.3560394496
1999	44.00274	116.748655	277.1479927275
1999	45.511775	121.655976	1967.726499518
1999	44.490623	123.426317	2049.6470792054
1999	44.904395	123.397329	2334.6621070012
1999	38.507351	122.325995	664.5891938753
1999	38.051817	122.745974	788.2371809805
1999	37.012488	122.007205	893.7243667574
1999	37.414664	122.371542	681.8416328048
1999	37.648081	121.913304	420.4272538379
1999	37.935034	121.272237	269.3558185018
1999	38.61761	119.798999	944.6108430278
1999	38.450011	121.340441	346.238153063
1999	39.270026	121.34428	726.2773761296
1999	39.035257	121.702758	312.0392317567
1999	33.675687	117.777207	155.6312571803
1999	29.913833	90.359314	1259.9538837541
1999	29.899884	91.050528	1292.7283969772
1999	29.786872	92.29009	1171.2549810823
1999	29.606013	91.842706	1216.4875873734
1999	30.288394	91.36315	1206.2574308195
1999	30.708319	91.604621	1140.5900697587
1999	30.291497	92.411037	1089.0830689268
1999	31.085094	91.993798	1128.7656736181
1999	31.666517	91.846703	1215.0453633123
1999	31.469806	91.626314	1184.5765007385
1999	30.872701	91.421008	1198.7491576612
1999	31.486218	91.351781	1216.6071549697
1999	31.160249	91.325567	1304.85680786
1999	31.477798	90.895884	1235.5642109386
1999	31.203933	90.795542	1300.354015224
1999	30.839784	91.043434	1293.0195257673
1999	30.544002	91.093174	1241.4125392306
1999	30.202946	90.910023	1231.5439693173
1999	30.440419	90.727474	1247.4046140438
1999	30.821423	90.70935	1282.5224497203
1999	30.117471	90.504677	1246.6607640347
1999	30.621581	90.406633	1233.3262057696
1999	30.852144	90.046253	1243.3699487717
1999	31.535216	90.453566	1221.6159184631
1999	31.866915	90.448758	1151.0983065711
1999	31.733633	91.043878	1193.4286549749
1999	31.97281	90.915424	1184.3062116019
1999	32.357005	90.851791	1214.4726494119
1999	32.754977	90.988552	1282.6197455346
1999	32.89249	90.827388	1262.7120036527
1999	32.267924	90.4659	1144.0568571645
1999	32.63437	90.03416	1173.0042010166
1999	33.125942	90.091197	1219.211419912
1999	33.54979	90.294934	1186.5358124363
1999	33.955891	90.172833	1243.913959631
1999	34.25264	90.290525	1254.2328666005
1999	34.22867	90.603165	1250.42387238
1999	34.425842	90.848386	1203.1025890951
1999	33.799278	90.884476	1165.4083808941
1999	33.605529	90.59509	1179.4770908784
1999	33.273131	90.94443	1199.5626129704
1999	33.267139	91.297158	1216.2288579799
1999	33.587242	91.722778	1191.4300093734
1999	34.289574	91.376547	1139.8484169815
1999	33.957665	91.727624	1138.3776257583
1999	33.893201	92.188714	1158.4016137539
1999	33.463819	92.168164	1205.7998703822
1999	32.829349	92.37565	1273.199156336
1999	32.477495	92.154798	1304.7783847887
1999	33.190835	91.772267	1243.2864204542
1999	32.73017	91.234141	1313.2209317157
1999	32.820008	91.800399	1308.8738494008
1999	32.138279	91.672101	1290.6391179571
1999	32.418121	91.758375	1329.6726496708
1999	32.001489	91.342576	1192.6892568486
1999	32.101244	92.11418	1345.6506237488
1999	31.941187	92.641269	1261.8105335589
1999	32.059248	93.740797	1187.1227941745
1999	32.101213	93.34905	1203.1425738192
1999	32.696202	93.617977	1225.8617833462
1999	32.732152	93.339825	1241.0648000116
1999	32.827585	92.991125	1250.6334513642
1999	32.30448	92.556672	1282.0260905064
1999	32.601148	92.662082	1248.3156248078
1999	33.591158	92.878418	1113.2551745909
