Year,State,County,Latitude,Longitude,Maxprec
2000,OK,Oklahoma,35.554611,97.409401,65.23002442706564
2000,OK,McClain,35.016414000000005,97.449811,51.47153095306511
2000,OK,Grady,35.021058000000004,97.88689000000001,59.573400641022424
2000,OK,Cleveland,35.203117,97.32833199999999,52.69850354449151
2000,OK,Carter,34.251847999999995,97.287927,56.17357318331439
2000,OK,Garvin,34.70935,97.31272299999999,50.968357557886
2000,OK,Murray,34.485766,97.071557,55.67520139168515
2000,OK,Johnston,34.313455,96.654255,52.184523745579746
2000,OK,Pontotoc,34.721071,96.692738,39.43341683764147
2000,OK,Pottawatomie,35.211393,96.95700699999999,50.24643498460263
2000,OK,Seminole,35.158366,96.602858,47.07583701870463
2000,OK,Lincoln,35.703117999999996,96.881392,56.160757972695464
2000,OK,Okmulgee,35.646879,95.96458,69.40926889765724
2000,OK,Okfuskee,35.466803999999996,96.32776199999999,48.18956085186475
2000,OK,Hughes,35.052934,96.251183,43.09931024036108
2000,OK,Atoka,34.374813,96.034705,48.94840470241585
2000,OK,Latimer,34.875137,95.272263,58.415908520133705
2000,OK,Haskell,35.232294,95.109578,78.88179825372156
2000,OK,McIntosh,35.369091999999995,95.671764,66.93457242529419
2000,OK,Mayes,36.303804,95.235638,59.080204085765104
2000,OK,Rogers,36.378082,95.601337,65.16809090635597
2000,OK,Wagoner,35.963479,95.5141,81.60068055231251
2000,OK,Creek,35.907732,96.379793,52.380968376580704
2000,OK,Tulsa,36.120121000000005,95.941731,84.54685305016258
2000,OK,Washington,36.70438,95.906155,53.371461849749686
2000,OK,Nowata,36.789615000000005,95.613312,51.51051384423366
2000,OK,Craig,36.76389,95.201553,56.3902908411168
2000,KS,Labette,37.191468,95.297473,57.04853290098423
2000,KS,Anderson,38.215114,95.292046,33.36104477710547
2000,KS,Coffey,38.23645,95.729137,31.414851575542198
2000,KS,Greenwood,37.878659000000006,96.242232,42.419377443607246
2000,KS,Woodson,37.888484000000005,95.757553,39.573941173279465
2000,KS,Wilson,37.558515,95.745175,54.96302882153649
2000,KS,Montgomery,37.189537,95.742403,51.47155753278407
2000,KS,Elk,37.456026,96.244642,55.106924286686976
2000,KS,Chautauqua,37.154259,96.245396,49.53449952519582
2000,KS,Cowley,37.234507,96.83724699999999,55.05299061577239
2000,KS,Sumner,37.236663,97.493349,42.22209511114843
2000,KS,Sedgwick,37.683807,97.459451,49.66870124773443
2000,KS,Harvey,38.050144,97.436707,50.5918930640005
2000,KS,Marion,38.359646999999995,97.10277099999999,43.851231205914964
2000,KS,Butler,37.773680999999996,96.838762,50.05458323407411
2000,KS,Chase,38.298553000000005,96.594064,46.85541482625082
2000,KS,Morris,38.687696,96.64490500000001,44.857751911753894
2000,KS,McPherson,38.395812,97.64748900000001,43.95792062714986
2000,KS,Saline,38.786327,97.650153,40.28638414206664
2000,KS,Dickinson,38.867734999999996,97.157943,40.62369218486021
2000,KS,Ottawa,39.137963,97.654803,40.236305931044654
2000,KS,Republic,39.82891,97.650921,32.232557994357194
2000,KS,Cloud,39.487328999999995,97.64139,33.978157174040405
2000,KS,Washington,39.776714,97.095611,43.993935971671284
2000,KS,Geary,39.002155,96.768038,47.84916636740239
2000,KS,Riley,39.291211,96.727489,48.04811457063117
2000,KS,Marshall,39.782709000000004,96.521243,55.58932185975444
2000,KS,Nemaha,39.791043,96.005381,43.72140546807985
2000,KS,Pottawatomie,39.382187,96.337113,55.37047404937736
2000,KS,Wabaunsee,38.955154,96.201262,49.23315407807471
2000,KS,Lyon,38.455498,96.161589,41.185074779362175
2000,KS,Osage,38.649706,95.727275,34.00897093938601
2000,KS,Franklin,38.558019,95.27896199999999,32.22097468491566
2000,KS,Douglas,38.896573,95.290529,46.97805291323286
2000,KS,Shawnee,39.041805,95.755664,53.226431172190296
2000,KS,Jefferson,39.239644,95.375314,55.75532972414383
2000,KS,Brown,39.825931,95.569905,44.86476623536648
2000,KS,Atchison,39.532544,95.31339799999999,45.842592841635714
2000,MO,Buchanan,39.66037,94.808173,55.54525641446211
2000,MO,Platte,39.378696000000005,94.761472,55.58904155810817
2000,KS,Leavenworth,39.189510999999996,95.038977,52.419913206785075
2000,MO,Jackson,39.007233,94.342507,63.38241636770231
2000,MO,Johnson,38.74588,93.805999,55.01624441401381
2000,MO,Lafayette,39.068705,93.802639,65.97464684445194
2000,MO,Clay,39.315551,94.421502,62.88884362659827
2000,MO,Clinton,39.608723,94.395803,50.08206415218477
2000,MO,Carroll,39.427375,93.500227,46.518666460762645
2000,MO,Macon,39.829795000000004,92.56434,45.17726808833928
2000,MO,Chariton,39.517969,92.961621,46.9747211020474
2000,MO,Howard,39.143365,92.695926,50.97827432810255
2000,MO,Cooper,38.845386,92.81232299999999,57.59623885897811
2000,MO,Pettis,38.727367,93.285207,62.798169064431285
2000,MO,Saline,39.13584,93.204164,53.802623193866644
2000,MO,Benton,38.301035999999996,93.287942,50.03999892937706
2000,MO,Morgan,38.420807,92.874835,60.148141339410714
2000,MO,Moniteau,38.633037,92.583642,62.9951113777599
2000,MO,Camden,38.031995,92.76513800000001,50.13197778286416
2000,MO,Laclede,37.659690000000005,92.594832,47.34671838129685
2000,MO,Dallas,37.683583,93.033812,52.86460109189435
2000,MO,Hickory,37.9367,93.322835,48.991421330658596
2000,MO,Polk,37.616761,93.400817,55.07773168799015
2000,MO,Dade,37.43235,93.854878,50.09757496473073
2000,MO,Cedar,37.733655,93.850014,53.4207670980482
2000,MO,St. Clair,38.039069,93.773077,43.21036015209479
2000,MO,Henry,38.386491,93.79262800000001,46.09180002781254
2000,MO,Cass,38.647159,94.354242,45.6763171341364
2000,MO,Bates,38.257217,94.339246,48.535335594367744
2000,MO,Vernon,37.850196000000004,94.341597,52.419970741849184
2000,KS,Miami,38.566772,94.832963,38.568009169970814
2000,KS,Linn,38.216549,94.844932,42.71181959556646
2000,KS,Bourbon,37.8561,94.850928,59.800265547284745
2000,MO,Barton,37.500799,94.344089,59.88247512360606
2000,KS,Crawford,37.505628,94.853941,67.47598281049389
2000,KS,Cherokee,37.169391999999995,94.845698,64.67582993912796
2000,MO,Jasper,37.200865,94.33886899999999,54.35081409754692
2000,MO,Barry,36.699378,93.834326,58.188228288590096
2000,MO,Newton,36.908017,94.33474100000001,53.26829608443914
2000,MO,McDonald,36.630218,94.343956,51.043257611707325
2000,AR,Washington,35.971209,94.218417,86.92601667326508
2000,AR,Benton,36.337825,94.256187,61.9958698485816
2000,OK,Delaware,36.393369,94.80820600000001,59.53127338160514
2000,OK,Cherokee,35.904367,94.996796,83.74791364161808
2000,OK,Adair,35.8975,94.651671,97.08940860407644
2000,OK,Sequoyah,35.502435,94.750757,104.00224453179924
2000,OK,Le Flore,34.899642,94.703491,67.58349990670678
2000,AR,Polk,34.490915,94.230884,87.65117526126245
2000,AR,Sebastian,35.196981,94.274989,73.25030113732258
2000,AR,Crawford,35.583040999999994,94.23622399999999,108.68140852225108
2000,AR,Franklin,35.508573,93.887672,88.84502256690149
2000,AR,Johnson,35.573359,93.46632199999999,65.52208752533815
2000,AR,Montgomery,34.545652000000004,93.664147,78.32940381793883
2000,AR,Yell,34.997713,93.408303,58.45479438355976
2000,AR,Garland,34.578860999999996,93.146915,65.73249087564061
2000,AR,Perry,34.946363,92.926877,64.52470095987114
2000,AR,Hot Spring,34.315177,92.944147,61.4671372072499
2000,AR,Saline,34.648525,92.674463,58.64967353995589
2000,AR,Conway,35.265702000000005,92.68924799999999,55.379900836375946
2000,AR,Pope,35.455296999999995,93.03153499999999,57.96452792538712
2000,AR,Van Buren,35.582959,92.515977,56.67077680394691
2000,AR,Searcy,35.909659999999995,92.69935100000001,58.27459601245727
2000,AR,Marion,36.266656,92.678588,54.43552056712245
2000,AR,Newton,35.910063,93.21508399999999,63.89088313268294
2000,AR,Madison,36.012545,93.724053,88.4560935320081
2000,AR,Carroll,36.337773999999996,93.541663,78.6600865364104
2000,AR,Boone,36.304308,93.079204,59.29566247981871
2000,MO,Stone,36.747857,93.467782,58.344466508673925
2000,MO,Greene,37.258196000000005,93.340641,44.590958251987715
2000,MO,Christian,36.969739000000004,93.187614,48.527536417476966
2000,MO,Taney,36.649827,93.042819,53.324272327960365
2000,MO,Webster,37.280803999999996,92.87608,42.45815767655989
2000,MO,Shannon,37.15198,91.398364,43.64810190834635
2000,MO,Howell,36.774369,91.88736800000001,53.377686728590106
2000,MO,Oregon,36.684867,91.402902,43.05627522620516
2000,AR,Sharp,36.173398999999996,91.471069,48.17157406853672
2000,AR,Izard,36.094879,91.913625,59.09751334522852
2000,MO,Ozark,36.649643,92.45858,51.39235048193936
2000,AR,Baxter,36.28071,92.330438,61.23788212157485
2000,AR,Stone,35.856989,92.14049399999999,62.128009094116535
2000,AR,Cleburne,35.566288,92.059974,50.21983661214232
2000,AR,Faulkner,35.146356,92.32465400000001,50.738255081909905
2000,AR,Pulaski,34.773988,92.316515,57.763446836468496
2000,AR,Lonoke,34.755114,91.894132,62.73872395469224
2000,AR,Prairie,34.828225,91.5572,64.90885166283165
2000,AR,White,35.254721999999994,91.753158,57.71063112772993
2000,AR,Jackson,35.596605,91.223178,56.37036283020645
2000,AR,Woodruff,35.189071000000006,91.24441800000001,59.04705585532884
2000,AR,Monroe,34.679513,91.203314,81.59366949090611
2000,AR,St. Francis,35.014438,90.742199,84.63439105127233
2000,AR,Cross,35.291259000000004,90.773894,71.74818392096574
2000,AR,Lee,34.77975,90.779288,87.32230312901314
2000,MS,Tunica,34.652201,90.37177,85.74297622780621
2000,AR,Crittenden,35.211878000000006,90.315331,75.51370091555563
2000,MS,DeSoto,34.874266,89.99324,70.09705395841836
2000,MO,Dunklin,36.153025,90.06225400000001,59.04727405075906
2000,AR,Greene,36.119921999999995,90.565241,53.38431397823946
2000,AR,Clay,36.367302,90.418704,56.1866024032726
2000,AR,Lawrence,36.041098,91.101153,63.64472868337397
2000,AR,Randolph,36.341299,91.028441,56.662741001879304
2000,MO,Ripley,36.648902,90.86706,46.010010353418025
2000,MO,Carter,36.944783,90.945626,43.83553403815093
2000,MO,Wayne,37.113825,90.460868,59.39573416374795
2000,MO,Butler,36.71518,90.40313,55.006760379316226
2000,MO,Madison,37.473234999999995,90.345453,46.35153080997856
2000,MO,Ste. Genevieve,37.89018,90.18117,70.92680406493149
2000,IL,Monroe,38.277983,90.179078,74.22341493133527
2000,MO,St. Francois,37.810707,90.47386800000001,58.643079530427094
2000,MO,Jefferson,38.257414000000004,90.543138,69.5559543759463
2000,MO,Franklin,38.408313,91.07341,61.06237158494951
2000,MO,Washington,37.942315,90.897056,49.727031845352926
2000,MO,Iron,37.62596,90.699627,46.99750740756155
2000,MO,Reynolds,37.360857,90.969516,46.72111385527163
2000,MO,Dent,37.60325,91.49591600000001,43.984453253346416
2000,MO,Texas,37.314257,91.964478,43.3631718366113
2000,MO,Wright,37.267635999999996,92.48001,40.37394270495782
2000,MO,Pulaski,37.824835,92.207022,50.21088968374778
2000,MO,Phelps,37.866326,91.79034899999999,40.869948343887046
2000,MO,Maries,38.162615,91.923601,40.871561723629114
2000,MO,Miller,38.21672,92.42987099999999,47.6058403600169
2000,MO,Osage,38.464254,91.859504,47.2566002617713
2000,MO,Crawford,37.966561,91.31393299999999,44.65495684258724
2000,MO,Gasconade,38.441183,91.50578,53.788506536260606
2000,MO,Montgomery,38.935162,91.465437,61.794154963324225
2000,MO,Callaway,38.835966,91.924089,54.88900609697974
2000,MO,Cole,38.506847,92.271404,55.35722070971154
2000,MO,Boone,38.989657,92.31077900000001,53.7550296001572
2000,MO,Randolph,39.441601,92.492725,49.81744847498813
2000,MO,Monroe,39.49827,92.006458,50.96661844185292
2000,MO,Marion,39.807538,91.635379,46.64480714912681
2000,MO,Ralls,39.553455,91.524787,52.50014141763667
2000,MO,Pike,39.344178,91.171042,55.51819254907466
2000,MO,Lincoln,39.058568,90.957771,57.64046120996171
2000,MO,Warren,38.761902,91.159307,56.904132563228465
2000,IL,Calhoun,39.164262,90.66629499999999,56.38240923344625
2000,IL,Jersey,39.080192,90.361365,51.92114403901628
2000,MO,St. Louis,38.640702000000005,90.445954,75.39762576909897
2000,IL,Greene,39.355444,90.387757,56.03520806873969
2000,IL,Morgan,39.716806,90.202277,61.106155360212924
2000,IL,Cass,39.969202,90.245705,61.065064179503786
2000,IL,Fulton,40.465688,90.206793,45.2343909590069
2000,IL,Brown,39.962069,90.75031,49.400379733812855
2000,IL,Hancock,40.405792,91.167988,38.44551168661151
2000,IL,McDonough,40.455789,90.67757900000001,39.2464574571471
2000,IL,Warren,40.850441,90.620223,41.202347909196455
2000,IL,Knox,40.930941,90.213761,41.73013195281831
2000,IL,Henry,41.350021000000005,90.130838,46.47908131181917
2000,IA,Jackson,42.164281,90.574597,72.34908659675338
2000,IA,Clinton,41.898073,90.534243,57.53966445022039
2000,IA,Jones,42.125118,91.11691400000001,68.18983803377533
2000,IA,Cedar,41.772355,91.13219000000001,58.366838317628726
2000,IA,Scott,41.641678999999996,90.62229,54.685831604045326
2000,IL,Mercer,41.204791,90.741433,52.510749485905784
2000,IA,Muscatine,41.483776,91.11869899999999,60.7135763143091
2000,IA,Johnson,41.668737,91.588812,74.5450725099351
2000,IA,Linn,42.077951,91.597674,70.73067629909376
2000,IA,Benton,42.092546999999996,92.05763,68.53609807964152
2000,IA,Iowa,41.683918,92.059123,70.26730137887151
2000,IA,Keokuk,41.331182,92.167721,48.1834541896198
2000,IA,Jefferson,41.006879999999995,91.967137,45.966072009496486
2000,IA,Washington,41.329401000000004,91.725052,52.07993521065318
2000,IA,Louisa,41.218211,91.25699399999999,46.84994508671221
2000,IA,Des Moines,40.915339,91.186925,43.97284402588573
2000,IA,Lee,40.647588,91.47715699999999,41.50581281852578
2000,IL,Adams,39.986053000000005,91.19496099999999,48.32603466931463
2000,MO,Clark,40.407275,91.729472,37.11194468628664
2000,MO,Lewis,40.084559000000006,91.728803,40.67226289889213
2000,IA,Van Buren,40.754117,91.952943,44.074026072793494
2000,MO,Scotland,40.447686,92.142824,33.47809885717321
2000,MO,Knox,40.136776,92.14680899999999,45.545876539684045
2000,MO,Putnam,40.478606,93.014531,36.62309603762753
2000,MO,Adair,40.190666,92.603592,41.94082158382872
2000,IA,Davis,40.748089,92.41034499999999,43.42140385869475
2000,IA,Wapello,41.031263,92.409482,54.311637492283104
2000,IA,Monroe,41.028847,92.869642,45.71068478314994
2000,IA,Lucas,41.033344,93.331467,38.214750861576064
2000,MO,Mercer,40.421414,93.567631,50.89932872462779
2000,IA,Wayne,40.739983,93.332613,38.820319021978854
2000,MO,Sullivan,40.209587,93.109783,42.05778926574834
2000,MO,Linn,39.86444,93.108019,43.18752181382169
2000,MO,Livingston,39.778587,93.548201,43.40180393269708
2000,MO,Grundy,40.112541,93.565054,50.306204239986116
2000,MO,Harrison,40.345620000000004,93.992582,59.597074047841176
2000,MO,DeKalb,39.894665,94.40719,67.59178240635677
2000,MO,Andrew,39.988863,94.803551,67.43168119987557
2000,KS,Doniphan,39.788502,95.147225,55.98157326056573
2000,MO,Nodaway,40.360484,94.88328100000001,49.580153295457784
2000,MO,Gentry,40.209379,94.40411,58.45115624686096
2000,IA,Adams,41.021656,94.69690600000001,49.749676920891936
2000,IA,Taylor,40.737949,94.697108,44.32515821392583
2000,IA,Union,41.02855,94.245091,44.68685099723178
2000,IA,Ringgold,40.735334,94.244251,41.745519944172685
2000,MO,Worth,40.480482,94.419129,43.11578460274485
2000,IA,Clarke,41.029191,93.78409599999999,43.6888324091797
2000,IA,Decatur,40.736379,93.78458,35.452357290499016
2000,IA,Dallas,41.685321,94.040707,41.27765308291282
2000,IA,Madison,41.330622,94.01518399999999,44.379262069694185
2000,IA,Cass,41.333824,94.933302,57.91408001332579
2000,IA,Audubon,41.679178,94.904312,51.88381152650093
2000,IA,Guthrie,41.683572999999996,94.501272,40.79554695694637
2000,IA,Carroll,42.039491999999996,94.86764699999999,34.167733840988326
2000,IA,Greene,42.042494,94.388703,39.01770798169907
2000,IA,Boone,42.038601,93.939138,45.44428355610386
2000,IA,Story,42.037538,93.466093,48.44336289098354
2000,IA,Polk,41.684281,93.56971999999999,45.416297632457116
2000,IA,Warren,41.336769,93.564366,38.777198387929786
2000,IA,Marion,41.331455,93.093849,37.89149103491851
2000,IA,Jasper,41.685686,93.052971,34.442253336727184
2000,IA,Mahaska,41.330797,92.63636600000001,47.03806306370367
2000,IA,Poweshiek,41.684526,92.522882,42.61233457476165
2000,IA,Tama,42.074847999999996,92.529412,57.009292366604996
2000,IA,Marshall,42.041691,92.981452,48.95248627161937
2000,IA,Grundy,42.403323,92.790261,58.27360181790138
2000,IA,Butler,42.734708000000005,92.780066,60.88027710992065
2000,IA,Floyd,43.052741,92.787367,78.86908201834993
2000,IA,Mitchell,43.348564,92.78446600000001,77.06167497719962
2000,IA,Worth,43.373490999999994,93.248533,63.17455144000085
2000,IA,Cerro Gordo,43.075171000000005,93.251266,68.19989277841488
2000,IA,Hardin,42.389955,93.24108100000001,51.75875935347838
2000,IA,Franklin,42.736549,93.271425,61.86469518573189
2000,IA,Hamilton,42.390768,93.709198,53.37801307769122
2000,IA,Wright,42.733007,93.734735,55.856647355459174
2000,IA,Webster,42.434397,94.17915699999999,43.474648396172114
2000,IA,Humboldt,42.782221,94.202775,39.583772938054814
2000,IA,Calhoun,42.38617,94.643683,38.51636121924463
2000,IA,Sac,42.387526,95.10522399999999,32.091095960067946
2000,IA,Buena Vista,42.741521999999996,95.14143299999999,36.845096747867174
2000,IA,Pocahontas,42.734033000000004,94.678279,39.82850151334481
2000,IA,Palo Alto,43.075854,94.66729699999999,39.41869932565629
2000,IA,Clay,43.079822,95.149726,36.951808671163896
2000,IA,Emmet,43.377984000000005,94.66937,36.15108196497404
2000,IA,Kossuth,43.212478000000004,94.213983,38.80824165842978
2000,IA,Hancock,43.075410999999995,93.743697,53.72613210375712
2000,IA,Winnebago,43.378124,93.743488,47.455220242864684
2000,MN,Faribault,43.676522,93.947234,38.86744186692089
2000,MN,Blue Earth,44.038225,94.064071,40.37605300757927
2000,MN,Martin,43.677118,94.537198,45.22013259919353
2000,MN,Watonwan,43.978365999999994,94.61412800000001,38.561780850471365
2000,MN,McLeod,44.821644,94.27232,40.643292887793606
2000,MN,Sibley,44.575734000000004,94.23012299999999,39.5516569819341
2000,MN,Carver,44.821381,93.800575,43.03793890328496
2000,MN,Scott,44.651932,93.534553,43.29900130452579
2000,MN,Le Sueur,44.373397,93.73018,47.51666752849437
2000,MN,Waseca,44.01846,93.589844,41.801811607287725
2000,MN,Freeborn,43.674202,93.350289,47.543275860878325
2000,MN,Rice,44.350943,93.298503,42.57874446014344
2000,MN,Mower,43.666249,92.759514,69.28438983392437
2000,MN,Goodhue,44.406178000000004,92.71600000000001,54.43784600856918
2000,MN,Dakota,44.670893,93.062481,48.65653814883661
2000,WI,Dunn,44.947741,91.89771999999999,46.44544993871411
2000,WI,Pepin,44.627435999999996,91.83489,55.30331152055589
2000,WI,Eau Claire,44.726355,91.28641400000001,56.40136608141146
2000,WI,Trempealeau,44.30305,91.358867,62.000987761518495
2000,MN,Winona,43.982268,91.776708,72.38821081725747
2000,WI,Buffalo,44.389759000000005,91.758714,63.416767159261894
2000,MN,Wabasha,44.289693,92.23334100000001,60.36600837121274
2000,MN,Olmsted,44.00343,92.406722,66.80420947466241
2000,MN,Fillmore,43.67727,92.093681,76.96343162521266
2000,IA,Howard,43.365313,92.321908,78.13818239400621
2000,IA,Chickasaw,43.059740999999995,92.31721,76.80812271080501
2000,IA,Bremer,42.78089,92.327586,75.9799127115638
2000,IA,Black Hawk,42.472888,92.30605899999999,63.68734549248537
2000,IA,Buchanan,42.470328,91.838666,73.61237302015098
2000,IA,Fayette,42.86445,91.839373,69.71222070012732
2000,IA,Delaware,42.473003000000006,91.359443,73.43307310705255
2000,IA,Allamakee,43.274964000000004,91.382751,58.050316224138356
2000,IA,Winneshiek,43.292989,91.850788,68.65059095711418
2000,MN,Houston,43.666990000000006,91.50155600000001,74.8777216426482
2000,WI,Crawford,43.24991,90.95123000000001,65.1227816351916
2000,IA,Dubuque,42.463481,90.878771,78.18037732442218
2000,WI,Lafayette,42.655578000000006,90.130292,71.46286387198084
2000,WI,Iowa,43.001021,90.13369200000001,67.52632363773047
2000,WI,Richland,43.376199,90.435693,68.8223685159612
2000,WI,Juneau,43.932836,90.113984,82.5830626696781
2000,WI,Monroe,43.945175,90.619969,68.92155640390902
2000,WI,La Crosse,43.908221999999995,91.111758,69.48524822472956
2000,WI,Jackson,44.324895,90.80654100000001,64.69018621614548
2000,WI,Clark,44.733596,90.610201,61.671977873125506
2000,WI,Wood,44.461413,90.038825,69.25168154066911
2000,WI,Adams,43.973763,89.767223,74.80026656757626
2000,WI,Portage,44.476246,89.49807,58.67936549146796
2000,WI,Waushara,44.112825,89.239752,54.269161927772
2000,WI,Waupaca,44.478004,88.96700600000001,55.068607000767116
2000,WI,Menominee,44.991304,88.669251,48.07144092938361
2000,WI,Brown,44.473960999999996,87.995926,56.238864505345276
2000,WI,Manitowoc,44.105108,87.313828,50.55185576490204
2000,WI,Calumet,44.07841,88.212132,45.01242846683804
2000,WI,Outagamie,44.418226000000004,88.464988,50.93805644928592
2000,WI,Winnebago,44.085707,88.668149,47.4981835081305
2000,WI,Dodge,43.422706,88.704379,66.5691661014604
2000,WI,Milwaukee,43.017655,87.481575,62.34395250962539
2000,WI,Racine,42.754075,87.414676,61.316204875715364
2000,WI,Waukesha,43.019308,88.30670699999999,59.14676223562586
2000,WI,Jefferson,43.013807,88.773986,63.364856803336885
2000,WI,Green Lake,43.76141,88.987228,61.315947422839955
2000,WI,Marquette,43.826053,89.409095,64.94227218627931
2000,WI,Green,42.677728,89.605639,62.52718951016667
2000,IL,Stephenson,42.349726000000004,89.665994,70.99456725513821
2000,WI,Rock,42.669931,89.075119,56.61696868383109
2000,IL,Winnebago,42.337396000000005,89.16120500000001,72.19647569437029
2000,IL,Ogle,42.041884,89.320176,62.00635723857014
2000,IL,Lee,41.747442,89.299351,50.082442854382144
2000,IL,Whiteside,41.750571,89.910957,53.27257671378988
2000,IL,Bureau,41.401303999999996,89.528377,40.750399470007366
2000,IL,Peoria,40.785999,89.767358,31.255648378924732
2000,IL,Tazewell,40.508074,89.51626,52.27443998855699
2000,IL,Logan,40.12907,89.365308,70.68490280547051
2000,IL,De Witt,40.181499,88.901853,56.208301826663075
2000,IL,Woodford,40.789596,89.210301,38.22535495255372
2000,IL,Marshall,41.031119,89.342371,32.06162919320225
2000,IL,Livingston,40.894376,88.552852,45.734377917956216
2000,IL,Champaign,40.13915,88.197201,40.3750711550794
2000,IL,Vermilion,40.18674,87.726772,36.40673985607799
2000,IL,Iroquois,40.748867,87.833601,42.78272240200346
2000,IL,Ford,40.594423,88.224746,41.8880583969684
2000,IL,Grundy,41.29241,88.401055,53.30995361481819
2000,IL,DeKalb,41.894613,88.768991,61.88594303613181
2000,IL,Kane,41.939594,88.42804,58.11336031868346
2000,WI,Walworth,42.66811,88.541731,57.28631820013874
2000,IL,McHenry,42.324298,88.45224499999999,61.195693954111874
2000,WI,Kenosha,42.579703,87.424898,58.613719515372544
2000,IL,Lake,42.326444,87.43611800000001,53.97593927673911
2000,MI,Berrien,41.792639,86.741822,40.212143464430106
2000,IN,LaPorte,41.549011,86.744729,48.07598952159692
2000,IN,Lake,41.472239,87.374337,56.462909590316755
2000,IN,Porter,41.509921999999996,87.071308,54.997341418642996
2000,IN,Jasper,41.017688,87.118814,50.78655157216141
2000,IN,Newton,40.962399,87.402172,55.19500717485597
2000,IN,Fountain,40.121282,87.234806,36.94640634882155
2000,IN,Tippecanoe,40.38926,86.89394300000001,39.82687030265764
2000,IN,Clinton,40.305944000000004,86.47756700000001,41.71333695072742
2000,IN,Cass,40.753799,86.35516899999999,37.91390838266782
2000,IN,Carroll,40.58498,86.565141,39.36395307570202
2000,IN,White,40.75095,86.864293,33.29384457681873
2000,IN,Pulaski,41.045272,86.692538,36.23976040286605
2000,IN,Starke,41.28322,86.64757,44.232579896312906
2000,IN,Fulton,41.050384,86.265006,35.01083657419772
2000,IN,Miami,40.772881,86.044259,39.743303975739174
2000,IN,Wabash,40.843717,85.795175,43.098845011937065
2000,IN,Howard,40.483537,86.114118,38.78994232485282
2000,IN,Hamilton,40.04987,86.020586,40.75785280841955
2000,IN,Wells,40.735273,85.212974,36.03221596741841
2000,IN,Allen,41.091854999999995,85.07223,42.44123501022102
2000,IN,LaGrange,41.642468,85.426302,48.27267775057593
2000,IN,Noble,41.400794,85.41785,44.192781831072296
2000,IN,Marshall,41.325003,86.269036,41.6683630556359
2000,IN,Kosciusko,41.244293,85.861575,40.757218396743006
2000,IN,St. Joseph,41.617699,86.288159,40.14846102150249
2000,MI,Cass,41.91624,85.99945699999999,42.44774404392457
2000,MI,Van Buren,42.283986,86.305697,43.50032115830171
2000,MI,St. Joseph,41.911488,85.52287,47.145510557486276
2000,MI,Branch,41.918585,85.066523,50.26278737911827
2000,MI,Calhoun,42.24299,85.012385,54.48492612017749
2000,MI,Barry,42.582811,85.31455,61.05386861263072
2000,MI,Ionia,42.94465,85.073766,57.852864193347855
2000,MI,Montcalm,43.312782,85.149468,44.06915355584799
2000,MI,Newaygo,43.562709000000005,85.791423,34.476153849580484
2000,MI,Muskegon,43.289258000000004,86.751892,39.35882784834426
2000,MI,Ottawa,42.942346,86.655342,44.37346543984479
2000,MI,Kent,43.032497,85.547446,48.88656926359246
2000,WI,Kewaunee,44.500949,87.161813,46.01641604708021
2000,MI,Benzie,44.648621,86.49431700000001,41.48441247240632
2000,MI,Manistee,44.350384999999996,86.602967,37.55592319448017
2000,MI,Oceana,43.647255,86.807575,37.58336480942759
2000,MI,Mason,43.996635999999995,86.750814,34.22932849246965
2000,MI,Lake,43.995187,85.8114,29.296940094911623
2000,MI,Mecosta,43.635295,85.332751,35.05641994751726
2000,MI,Osceola,43.997552,85.322283,35.783651263751466
2000,MI,Missaukee,44.325424,85.085471,38.01520872964307
2000,MI,Wexford,44.331375,85.57004599999999,33.24873539391092
2000,MI,Grand Traverse,44.718688,85.553848,35.17128576767265
2000,MI,Kalkaska,44.678881,85.088992,33.2117240920504
2000,MI,Crawford,44.680208,84.611132,35.534428428355724
2000,MI,Oscoda,44.685121,84.124894,36.05599186131797
2000,MI,Ogemaw,44.33328,84.128073,35.90986640250682
2000,MI,Arenac,44.03687,83.740675,31.631254705324878
2000,MI,Bay,43.699711,83.978701,39.85707119963138
2000,MI,Gladwin,43.98975,84.389816,35.061124839978284
2000,MI,Roscommon,44.339517,84.611272,39.344630462200534
2000,MI,Clare,43.991137,84.838325,40.533607878479735
2000,MI,Isabella,43.645233000000005,84.839425,37.28089296696815
2000,MI,Midland,43.648378,84.37921999999999,41.63899200624617
2000,MI,Gratiot,43.292326,84.60469,49.00176885682443
2000,MI,Eaton,42.589614000000005,84.846524,55.450605467907714
2000,MI,Clinton,42.950455,84.591695,54.679500315642436
2000,MI,Ingham,42.603534,84.373811,50.53625675884509
2000,MI,Livingston,42.602532000000004,83.91171800000001,57.086816604166394
2000,MI,Shiawassee,42.951545,84.14635200000001,55.41551518098501
2000,MI,Saginaw,43.328267,84.05541,46.675717883649035
2000,MI,Tuscola,43.487902000000005,83.43661800000001,42.65632639297503
2000,MI,Lapeer,43.088633,83.224325,51.82951260941699
2000,MI,Genesee,43.021077000000005,83.706372,56.09898953701008
2000,MI,Oakland,42.660452,83.38421,56.20434615482116
2000,MI,St. Clair,42.928804,82.668914,50.16228858502758
2000,MI,Macomb,42.671467,82.91086899999999,56.07484706960576
2000,MI,Sanilac,43.449155,82.642815,43.07372618180666
2000,MI,Huron,43.907616,82.857045,40.61615784588347
2000,MI,Iosco,44.329482,82.849447,33.23765250188452
