Year	Latitude	Longitude	mintemperature
2006	40.814131	81.365667	257.7505192296
2006	40.447441	81.471157	258.6787033364
2006	40.829661	81.887194	256.7234668733
2006	41.116051	81.899566	256.8299384351
2006	40.565309	81.929869	257.4076813177
2006	40.29672	81.930112	258.5122398273
2006	40.056665	81.497875	259.3209672047
2006	39.966046	81.943506	259.0873053566
2006	40.093609	82.481251	258.067887581
2006	40.295901	83.367042	257.1655703017
2006	39.969447	83.008258	258.53153491
2006	40.588208	83.172927	256.8192348808
2006	40.848508	82.924771	256.1236885522
2006	40.40362	82.422393	256.4292571989
2006	40.774167	82.542715	256.1118327297
2006	40.843274	82.270121	256.1728871513
2006	41.14508	82.594641	256.5373753288
2006	41.554006	82.525897	258.6742139335
2006	41.438805	82.179722	257.9666988881
2006	42.284664	83.261953	258.0546940302
2006	41.916097	83.487106	257.8340998066
2006	41.682321	83.468867	257.341325659
2006	41.544467	83.009253	258.0705322645
2006	41.355291	83.142735	256.4737100455
2006	41.120008	83.127436	256.6328130865
2006	41.335072	84.065882	256.3800074013
2006	41.597264	84.124267	255.9982889018
2006	41.360183	83.622682	256.6231178959
2006	42.252327	83.844634	256.6301494151
2006	41.895915	84.066853	256.2087879954
2006	42.248474	84.420868	256.2909449535
2006	41.864475	84.642409	255.5146499505
2006	41.321679	84.486433	256.2225462744
2006	41.564958	84.584323	255.5342519202
2006	41.119141	84.576967	255.7640709202
2006	40.85552	84.585775	255.8583896694
2006	41.024533	84.129879	256.5680003493
2006	41.000471	83.666034	256.8233096118
2006	40.660415	83.664077	256.3936773554
2006	40.771528	84.106546	256.6648518806
2006	40.561309	84.224018	256.3731938962
2006	40.387553	83.766343	256.042227792
2006	40.132759	83.767543	256.3883512953
2006	40.535333	84.632059	255.9787823436
2006	40.132176	84.620438	255.6313541673
2006	39.439915	84.565397	257.3451555733
2006	39.755218	84.290546	257.4067551438
2006	39.917032	83.783676	256.7903473251
2006	39.687479	83.894894	257.8878975619
2006	39.414041	83.814542	258.4673135029
2006	38.931377	83.866772	258.8428547471
2006	39.196927	84.544187	258.288389519
2006	39.052084	84.149614	258.721483953
2006	38.499603	84.841509	258.87580617
2006	38.040157	84.458443	259.775649961
2006	37.36122	84.314419	259.8426546174
2006	37.69246	83.963927	260.2170683163
2006	37.723528	84.277008	260.0935142845
2006	38.202562	84.20986	259.4719829153
2006	38.152249	83.737641	259.8299235584
2006	38.368431	83.706152	259.6918982638
2006	38.116425	83.097541	260.062779935
2006	38.205894	83.425969	260.7548746551
2006	37.743774	83.495068	260.8637899936
2006	37.92294	83.258944	260.6376289731
2006	37.521178	83.322401	261.1165555112
2006	37.698954	83.069716	261.0798406428
2006	37.558283	82.740337	260.7559636657
2006	37.354703	82.949138	260.3991405504
2006	37.482067	82.402869	260.235997589
2006	38.074459	82.738305	260.4855664049
2006	38.145531	82.419698	261.2554943359
2006	38.817046	82.301746	260.4757940778
2006	38.603866	82.517186	260.6581758982
2006	38.563596	82.933833	260.2372285499
2006	38.309555	83.048821	259.6538125909
2006	38.532051	83.373303	259.5691023137
2006	38.841681	83.474173	259.1031457338
2006	38.815019	82.999028	260.0837887903
2006	39.071365	83.052921	259.4248951594
2006	39.184488	83.603668	258.6939046102
2006	39.896607	83.400885	257.7210679
2006	39.648947	83.052827	258.9119142839
2006	39.323763	83.059585	259.1829513944
2006	39.252014	82.485961	259.1310086205
2006	39.490343	82.483445	259.1248151146
2006	39.752935	82.628276	259.0775243531
2006	39.743187	82.237953	258.9245181963
2006	39.624946	81.861699	259.2320835577
2006	39.333848	82.046008	259.3452666559
2006	39.089807	82.028397	260.0520512708
2006	38.759288	82.024172	260.647726028
2006	38.834234	81.677717	260.2720273838
2006	38.743033	81.354502	260.4616022813
2006	38.459826	81.081866	259.8954016686
2006	38.844159	81.115478	260.2783778014
2006	39.020034	81.382975	259.7676813972
2006	39.767232	81.452604	259.0081998266
2006	39.450684	81.490653	259.8408705948
2006	39.211679	81.515928	260.2889301879
2006	39.465981	80.879493	259.2287611095
2006	39.596574	80.634394	258.6089963822
2006	39.263482	80.701147	259.2810446562
2006	39.505839	80.243402	258.705864996
2006	39.633645	80.059074	258.8018333115
2006	39.46903	79.668865	256.8048107926
2006	39.111175	79.559968	255.3461322606
2006	38.356672	79.567958	256.0780047624
2006	38.332513	80.012092	254.5554922409
2006	38.902537	80.231335	257.2410453324
2006	38.915865	80.849409	260.2958620943
2006	38.988844	80.495518	259.2384597633
2006	38.699302	80.731649	259.5809028978
2006	38.492985	80.430262	255.4847687003
2006	38.068988	79.732898	258.6538495315
2006	37.787905	80.008669	259.8299619384
2006	37.312408	79.527947	261.5762311503
2006	37.338156	79.520705	261.5762311503
2006	37.553193	79.805318	261.1175277772
2006	36.99235	79.883959	261.4009004917
2006	36.684014	76.941396	261.4009004917
2006	37.473129	80.231734	259.8902356057
2006	37.550353	80.547891	258.5016694418
2006	37.31193	80.717178	258.7905895792
2006	37.130612	81.125853	258.38020555
2006	37.403448	81.106456	259.2276025027
2006	37.656003	80.856315	258.8600892465
2006	38.030933	81.086051	258.4902043717
2006	37.76247	81.264671	258.1250355031
2006	38.328061	81.523522	260.7123418343
2006	38.022838	81.713314	260.1244728127
2006	38.41958	82.243392	260.9947093672
2006	38.171651	82.077547	260.8926357749
2006	37.721151	82.158993	260.807497144
2006	37.830591	81.940853	260.4561786873
2006	37.603717	81.548884	259.2703280069
2006	37.382663	81.658205	259.4322894429
2006	37.125395	81.562924	258.5084261037
2006	37.26812	82.038151	259.317459003
2006	36.93342	82.095934	259.3688905224
2006	36.747813	81.950291	259.4815335025
2006	35.746182	81.70618	261.7397410905
2006	36.453204	81.861237	258.5383209996
2006	36.235371	81.709919	258.5969138985
2006	35.957857	81.530076	261.2238775936
2006	36.489356	81.132299	259.5783145885
2006	36.209303	81.165354	261.2916502808
2006	36.436305	81.49877	257.9016333804
2006	36.656303	81.225337	258.4459791039
2006	36.842318	81.539786	258.1467485429
2006	36.901471	81.084209	258.8704917797
2006	36.732426	80.728043	259.8991112504
2006	36.931438	80.350309	259.2585877697
2006	36.667327	80.286141	261.0802807599
2006	36.380927	79.782889	263.4465820342
2006	36.079065	79.788665	263.7080402458
2006	35.709915	79.806215	263.7536756727
2006	35.795123	80.206525	263.5363156527
2006	36.131667	80.257289	263.4093138137
2006	36.158765	80.665164	262.0911495539
2006	36.415416	80.686463	261.6102998413
2006	35.806356	80.874545	262.3974858723
2006	34.991501	80.530131	264.5923409308
2006	35.639218	80.525344	263.2340296661
2006	35.310523	80.254355	264.2218886675
2006	35.338071	79.904196	264.0633321627
2006	35.310163	79.480664	263.7512346035
2006	34.974996	80.109959	264.4766840072
2006	35.001957	79.747809	264.128659576
2006	34.601805	79.677942	264.5483451846
2006	34.332185	79.962116	264.6096710364
2006	34.637018	80.159227	265.0295634739
2006	34.686818	80.703689	265.3491775225
2006	34.338356	80.590885	265.2398650124
2006	34.395669	81.127001	264.4560157171
2006	34.689345	81.161249	264.4163080579
2006	35.246862	80.833832	264.0618570246
2006	35.487825	81.225176	262.964326537
2006	35.663182	81.214151	262.9935167633
2006	34.97019	81.183189	264.000117462
2006	35.293344	81.177256	263.7696750189
2006	35.33463	81.557115	262.7869807052
2006	35.682232	82.048029	260.7292729362
2006	35.402747	81.919583	262.1929519554
2006	34.933239	81.991053	263.2848188659
2006	35.049796	81.607647	262.9681239822
2006	34.483477	82.005657	263.3357822644
2006	34.892645	82.372077	263.3164221446
2006	34.887362	82.725368	262.7592819877
2006	34.519549	82.638086	263.6446598023
2006	34.883026	83.404735	260.6051893883
2006	34.748759	83.061522	262.8625215209
2006	35.152959	83.421901	258.9928990698
2006	35.286463	83.130641	258.4933976372
2006	35.557097	82.972807	257.0837217956
2006	35.336424	82.479634	260.3329411386
2006	35.609371	82.530426	258.9117246276
2006	35.86408	82.712731	258.1856690488
2006	36.013102	82.163554	258.3752858504
2006	36.974561	82.62156	259.2597039796
2006	36.712778	82.613627	260.3000609321
2006	37.241282	83.217772	260.2899286063
2006	36.859223	83.221497	259.4433725439
2006	37.118503	82.861175	259.6460689139
2006	37.087846	83.388616	260.256619653
2006	36.52142	83.227453	259.8133401984
2006	36.452206	82.931386	260.7962873691
2006	36.178998	82.847746	260.528645788
2006	35.916198	83.119223	260.2195136592
2006	36.048479	83.440966	261.5431624291
2006	35.992727	83.937721	262.1789972681
2006	36.501557	83.660724	259.1079395742
2006	36.72268	83.681046	259.3533672318
2006	36.887476	83.85563	259.3629428011
2006	37.164466	83.710763	259.918008195
2006	37.113268	84.119395	260.1181801656
2006	36.401592	84.15925	259.2739754391
2006	36.758021	84.14455	259.365008394
2006	36.731136	84.491052	259.3563157885
2006	37.108312	84.579986	260.3835765067
2006	36.802011	84.83044	259.8479998046
2006	36.437239	84.498386	259.1464772397
2006	36.116731	84.195418	261.5507668608
2006	36.138697	84.639262	260.032832171
2006	35.847472	84.523861	261.7090510102
2006	35.424471	84.619963	261.2239677255
2006	35.791284	83.521955	259.2883215799
2006	35.688185	83.922973	260.4517294432
2006	35.348111	83.830909	258.4785128556
2006	35.447666	84.249786	260.7167195536
2006	35.136233	84.061308	259.4407349706
2006	34.90265	83.732158	258.8275535431
2006	35.052997	83.752264	258.800824478
2006	34.863837	84.319287	259.5178679232
2006	34.690541	84.453984	260.5741620817
2006	35.109437	84.541112	260.6435655406
2006	34.797097	84.73799	261.3745614651
2006	34.735827	85.305385	260.6743235438
2006	35.600587	84.949552	260.5398777968
2006	35.593668	85.205979	260.4616775892
2006	35.699245	85.458411	259.3425190649
2006	35.159186	85.202296	261.3788667945
2006	35.372335	85.410344	260.6252812272
2006	35.488759	86.078219	259.6652317075
2006	35.155926	86.099203	260.6409764258
2006	35.133422	85.618399	260.7011294668
2006	34.460929	85.803992	260.960314526
2006	34.764238	86.55108	261.6666395039
2006	34.810239	86.9814	261.3616043667
2006	35.202723	87.035319	259.6859725167
2006	35.220476	87.396546	259.7438578187
2006	35.615696	87.077763	259.4721843131
2006	35.468387	86.765886	259.751989457
2006	35.142532	86.593388	260.2286877175
2006	35.51366	86.458294	259.5999733519
2006	35.843369	86.417213	259.9321110667
2006	36.148476	86.29021	260.9991650982
2006	36.169129	86.78479	261.3899336
2006	35.894972	86.896958	260.7811139476
2006	35.802396	87.467114	259.6008699242
2006	36.145533	87.364155	260.3913618076
2006	36.25518	87.100816	260.4829786793
2006	36.500354	87.380887	261.157710216
2006	36.52753	86.869377	260.8912558079
2006	36.470015	86.458517	261.0096986408
2006	36.740863	86.581464	260.9958395823
2006	36.995634	86.423579	260.9673159585
2006	36.714077	85.713508	260.2611682765
2006	36.963614	85.92499	261.124056955
2006	36.75077	86.192458	261.1111536949
2006	35.678282	85.777363	259.38475496
2006	35.927062	85.455766	259.2815223218
2006	36.140807	85.496928	259.5617276406
2006	35.952398	84.994761	259.659671722
2006	36.34485	85.283076	258.8733172747
2006	36.376079	84.932703	258.9475851998
2006	36.559364	85.075741	258.9799156922
2006	36.545765	85.545718	259.7653139753
2006	36.989127	85.058976	260.3945121804
2006	37.321962	84.92822	260.5054108667
2006	37.803188	85.465955	260.6369644682
2006	37.105541	85.281401	260.5542697217
2006	37.365106	85.326698	260.5283598008
2006	37.552247	85.269242	260.0137743271
2006	37.313856	85.881995	260.8543041709
2006	37.695836	85.963183	260.4740070535
2006	37.969572	85.703036	260.5628047006
2006	38.18644	86.103681	259.0225885083
2006	38.189533	85.657624	260.3482481695
2006	38.026976	85.321525	260.3708921881
2006	38.239426	85.22836	259.3688507103
2006	38.668284	85.124083	258.5010096137
2006	38.451561	85.120079	258.7655342638
2006	38.783604	85.44009	257.1453762026
2006	39.409762	85.066964	256.0553013409
2006	39.10023	85.260541	256.3946300016
2006	39.822604	85.772904	255.1750029203
2006	38.476217	85.711122	258.534188751
2006	38.600613	86.104751	257.6258459453
2006	38.911957	86.042516	256.9057462199
2006	40.050892	86.469014	254.4646253305
2006	39.482646	86.447457	254.8043181539
2006	39.768749	86.510287	254.3627891203
2006	40.040296	86.892715	253.9521228473
2006	39.854045	87.462071	254.5948042505
2006	39.77425	87.19695	254.7689530412
2006	39.429143	87.390375	255.2701120001
2006	39.0486	87.005245	255.7526104325
2006	38.688663	87.420182	256.5686557264
2006	38.289433	86.440871	258.1647555803
2006	38.373344	86.873385	257.8259245428
2006	37.778109	86.432829	260.2190871101
2006	37.967476	86.200863	260.0812948383
2006	37.227856	86.217778	260.7695389695
2006	37.458577	86.344011	260.4747832454
2006	37.477859	86.844871	260.3878967197
2006	37.207013	86.682471	260.4820789539
2006	37.213816	87.134092	260.6088689768
2006	38.009789	87.010645	259.2314890868
2006	37.731671	87.087139	259.7538959788
2006	38.097764	87.272023	258.9167185443
2006	37.530575	87.262931	260.0098056696
2006	37.520021	87.685095	259.0013892228
2006	38.431948	88.432129	257.0775695496
2006	38.087372	88.178585	257.855995601
2006	38.027614	87.868653	258.1956716649
2006	37.792542	87.572577	259.1487645283
2006	38.317413	87.580566	257.511246861
2006	38.718954	87.730221	257.0686062648
2006	39.089225	87.415843	255.489573291
2006	39.00373	87.757172	256.0730875342
2006	39.332364	87.791687	255.2334681534
2006	39.679037	87.74711	254.5978057645
2006	39.51368	88.220782	254.9724242507
2006	39.766078	88.222866	254.1782857486
2006	40.009056	88.592328	253.7502020161
2006	39.636896	88.625726	254.2812282746
2006	39.273121	88.240619	255.3593655522
2006	39.004874	88.150763	255.9167204349
2006	39.047694	88.592786	255.3957578533
2006	38.747312	88.483789	256.2852530318
2006	39.001125	89.017923	255.0102505321
2006	39.860237	88.961529	253.9051325703
2006	39.545524	89.279593	253.9858847053
2006	39.756378	89.662311	253.4691308737
2006	39.2659	89.926344	253.3809584427
2006	39.228092	89.478007	253.9220069956
2006	38.827082	89.900195	254.1207539786
2006	38.470198	89.928546	254.4541758141
2006	38.606423	89.423136	254.6849885
2006	38.353141	89.417187	256.2546305045
2006	38.648396	88.920221	255.8601494234
2006	38.30078	88.92421	256.4743476659
2006	37.991848	88.926246	257.9602374492
2006	37.730353	88.930018	258.1775469771
2006	37.475104	89.252875	258.4953549027
2006	38.084385	89.368487	257.4880855416
2006	37.786096	89.381212	257.8563946554
2006	38.056515	89.82121	255.7630486199
2006	37.71113	89.802125	256.4074908849
2006	37.318349	90.024601	257.0491431824
2006	37.383882	89.684908	258.0671251697
2006	37.047793	89.568098	259.462794309
2006	36.855428	89.941735	260.0195053784
2006	36.209916	89.785942	262.073940446
2006	36.594261	89.655949	261.4861690681
2006	36.333905	89.485537	262.2215496599
2006	36.358175	89.150175	261.4122549247
2006	36.55262	89.187723	261.2146454693
2006	36.826264	89.295929	260.4951085803
2006	37.215615	89.127755	259.4259951283
2006	36.882017	88.332752	260.8786847087
2006	37.417169	88.542374	259.4160833894
2006	37.358149	88.10501	259.7395209587
2006	37.148643	87.87051	260.6118158671
2006	37.31107	87.542196	259.9775774906
2006	36.893388	87.493554	260.6331280304
2006	36.807681	87.858652	261.0143391132
2006	36.511756	87.851548	261.4033813946
2006	36.04044	87.790625	261.0654794326
2006	36.285777	87.705605	260.9335750711
2006	36.069253	88.071212	261.5567204389
2006	36.325398	88.300384	260.9716466874
2006	36.620978	88.274086	261.367220651
2006	36.723344	88.649897	260.6548680544
2006	36.303523	88.720785	260.8725743477
2006	35.416639	88.605505	261.5905798861
2006	35.967896	88.451659	260.968641302
2006	35.523244	87.496983	259.606281693
2006	35.659785	87.877027	259.8995908104
2006	35.242687	87.819703	259.4096222909
2006	34.703112	87.801457	261.3425139811
2006	34.737699	88.236067	261.3415186381
2006	35.201893	88.185696	261.2424973932
2006	35.175626	88.564671	261.6109728108
2006	34.886648	88.581014	261.0458424788
2006	35.218131	88.989037	261.5873783515
2006	35.606056	88.833424	262.1404322757
2006	35.991694	88.933776	261.2118945884
2006	35.811312	89.135349	260.7940227426
2006	35.58669	89.282536	261.8412901564
2006	35.762951	89.627732	260.2132187839
2006	36.054196	89.398306	261.5724110257
2006	35.766943	90.052209	259.9861150194
2006	35.500297	89.763708	260.3243620247
2006	35.196993	89.413803	261.8577025218
2006	34.76619	89.504231	261.3962277143
2006	34.649553	89.943105	262.6904663876
2006	34.365205	89.963065	262.7619551191
2006	34.030669	89.703793	262.0557533283
2006	34.349298	89.485903	262.2649814784
2006	34.489101	89.0023	261.2909180795
2006	33.936634	89.337114	262.2438430862
2006	33.612048	89.283836	262.5087442785
2006	33.921654	88.945808	262.7629960025
2006	33.345964	89.251332	262.5059018667
2006	33.500714	89.639625	262.2137562699
2006	33.770031	89.80274	262.5077597771
2006	33.440795	89.918887	263.0109343172
2006	33.09047	89.588622	263.12504761
2006	32.753268	89.522568	263.8515543011
2006	32.262057	89.946552	264.7383283067
2006	31.902503	89.917707	264.4623261827
2006	32.019034	89.494973	264.1964603968
2006	32.427127	89.533209	263.9206651465
2006	32.016989	89.11943	263.9074334832
2006	32.40197	89.118412	263.0796188184
2006	33.078724	89.037391	263.6467190145
2006	32.752518	89.119274	264.2980067456
2006	32.750136	88.625631	264.0507449598
2006	32.403998	88.660449	264.0099171682
2006	32.048448	88.685964	264.3758843585
2006	31.991008	88.248887	264.3886027989
2006	32.247591	87.791091	264.9981481975
2006	32.597481	88.200057	264.5540073746
2006	32.844497	87.964201	265.0046644086
2006	32.752796	87.623061	265.6829826712
2006	33.296809	88.096878	264.2751280689
2006	33.10627	88.565787	264.252188447
2006	33.471424	88.439723	264.7556618968
2006	33.89003	88.485038	263.8933708391
2006	33.661734	88.783326	264.1360231715
2006	34.288965	88.680887	263.021885689
2006	34.281075	88.363127	262.8838610381
2006	33.787085	88.087431	262.8225972074
2006	34.138219	87.881551	261.1705151052
2006	33.732249	87.752049	262.003682135
2006	34.529776	87.321865	261.812481716
2006	34.155888	87.364147	261.4210282361
2006	33.791571	87.301092	262.3270245457
2006	33.290202	87.52286	263.7814990353
2006	33.262937	86.678104	263.4002291864
2006	33.977448	86.567246	262.2269571055
2006	34.131923	86.869267	262.1932045934
2006	34.454484	86.846402	262.2186523307
2006	34.309564	86.321668	262.3279291759
2006	34.047638	86.03442	262.2310809138
2006	34.069515	85.654242	261.7104089969
2006	34.263677	85.21373	262.2926096076
2006	33.995961	85.186826	261.9927386734
2006	33.582237	85.080527	262.2382247152
2006	33.290968	85.139594	262.4618641112
2006	33.296475	85.464068	261.757186327
2006	33.771706	85.822513	262.0642618076
2006	33.671981	85.516109	261.4383943561
2006	33.712963	86.315663	262.360995478
2006	33.369277	86.175805	262.5208443809
2006	33.267809	85.862051	261.7649492901
2006	32.597229	86.142739	264.7718497204
2006	32.863369	85.799553	263.4392223654
2006	32.604064	85.353048	264.9666571563
2006	32.289811	85.18698	265.5934974156
2006	31.87067	85.405456	266.6831605739
2006	32.387027	85.692887	265.1768919995
2006	32.101759	85.717261	265.2061964927
2006	32.203651	86.203831	265.2540115328
2006	31.798726	85.941997	266.3234374792
2006	31.732826	86.319222	264.7741190281
2006	31.751667	86.681969	264.5768112454
2006	32.931445	86.243482	263.6035952332
2006	32.85406	86.726628	264.1060290102
2006	32.147888	86.650586	265.0096333099
2006	32.536382	86.64449	265.4226471113
2006	32.33354	87.114356	265.0588579165
2006	33.015893	87.127148	263.9032459433
2006	32.639005	87.293827	264.8981370007
2006	31.580332	87.383266	264.8377229995
2006	31.428293	86.992029	264.5172687409
2006	30.611664	87.33904	266.9357972293
2006	30.703633	87.014255	267.006735113
2006	30.665858	86.594194	266.6806721747
2006	31.243987	86.448721	265.1606751317
2006	31.090866	85.824346	266.4756140316
2006	31.402183	85.989201	266.315281644
2006	31.430654	85.609476	267.6124771631
2006	31.516978	85.239971	267.225222199
2006	31.158193	85.296398	267.6258148809
2006	30.787812	85.210374	266.8334908438
2006	30.388801	85.197916	266.9407115796
2006	30.237563	85.631348	269.3114155943
2006	30.602217	85.662797	266.7699421726
2006	30.866222	85.812959	266.4078459702
2006	30.631211	86.176614	267.2509430464
2006	29.907257	85.256537	268.9318067691
2006	31.406974	88.202078	263.9962558714
2006	31.64476	88.682057	263.9403237927
2006	31.212846	88.634811	264.0260170763
2006	30.855431	88.642268	264.5532041091
2006	30.684573	88.196568	266.0813882432
2006	30.458491	88.619991	266.3731631704
2006	30.416536	89.083376	267.1654316852
2006	31.621044	89.167262	264.4721670902
2006	30.790184	89.112297	265.3715773328
2006	31.164492	90.103431	265.6667924063
2006	31.230126	89.821736	265.6490041217
2006	30.773791	89.586832	266.1258274016
2006	30.410022	89.951962	267.5338491494
2006	30.068636	89.939007	269.5441856405
2006	27.90659	82.349568	272.4325510974
2006	27.903122	82.739518	277.8968366187
2006	27.481386	82.365784	272.0341864244
2006	27.184386	82.365835	273.6474457823
2006	25.610494	80.499045	275.4324761166
2006	26.552134	81.89225	274.5258512668
2006	26.53934	81.151584	271.4015772156
2006	26.118713	81.400884	273.4763696348
2006	27.385592	80.887388	271.008302179
2006	27.342627	81.340921	270.6975267472
2006	26.95481	81.19082	271.5145569146
2006	26.868826	81.940858	272.653825211
2006	27.492846	81.82158	270.5063262845
2006	27.190581	81.806253	270.3133136451
2006	28.059027	81.139312	271.3664795923
2006	27.700638	80.574803	271.7078783785
2006	27.380775	80.443364	272.3330670189
2006	30.916358	81.636516	268.9749162641
2006	31.197334	81.982978	266.8840825082
2006	30.605926	81.764929	269.4821085206
2006	30.335245	81.648113	270.9550491805
2006	29.890593	81.383914	270.9322784819
2006	29.987116	81.858147	268.898786752
2006	29.606006	81.740894	269.8577381905
2006	29.474894	81.286362	269.9168428649
2006	28.514435	81.323295	271.6897371424
2006	29.202805	82.0431	269.7528231362
2006	28.714294	82.074715	271.4367511686
2006	28.567911	82.464835	272.8516176518
2006	28.302024	82.455707	272.9631719027
2006	28.843628	82.524796	272.1083943131
2006	29.67574	82.357221	269.1287773105
2006	29.284409	82.783483	270.489822172
2006	29.580899	83.195666	269.4754877737
2006	29.810176	84.799174	269.409374852
2006	30.016943	83.616417	268.6734246212
2006	30.424558	83.890859	266.2478929105
2006	30.140378	84.375136	267.8951856033
2006	30.259849	84.868581	266.9822482575
2006	30.57917	84.612783	265.9526441496
2006	30.45931	84.2778	265.961116181
2006	30.877961	84.577744	265.7262854544
2006	31.324191	84.906723	265.7408944988
2006	31.319622	84.454857	264.7276831899
2006	31.22894	84.192407	264.7886834934
2006	30.864616	83.919783	265.3712564017
2006	31.189758	83.769741	264.8022098329
2006	31.274308	83.231906	263.7411184714
2006	30.447228	83.470437	265.7450812929
2006	30.189244	82.992754	267.2169701193
2006	29.990066	83.17851	266.5698161846
2006	30.491102	82.951049	267.4342488439
2006	30.83368	83.268967	265.310605549
2006	30.05428	82.366918	268.8382448245
2006	29.946934	82.166796	268.9119341257
2006	30.221305	82.623127	268.5809413757
2006	30.779904	82.139644	268.1530111349
2006	30.917653	82.702614	265.1892667389
2006	30.7085	82.836132	266.7058384231
2006	31.300562	82.883614	263.5717452629
2006	32.5911	82.299763	263.7911441623
2006	32.689831	82.661354	263.1846459956
2006	32.409586	82.570882	263.4433319505
2006	32.109276	82.738701	263.6992357693
2006	32.172108	82.533349	263.7612089495
2006	32.39322	82.926317	263.378961408
2006	32.665847	83.425879	263.7172050474
2006	31.962717	83.438262	263.4666229906
2006	32.160656	83.156818	263.6356163886
2006	31.549245	82.844938	263.9092603614
2006	31.913639	82.931062	263.8370482209
2006	31.740776	83.14719	264.1277574605
2006	31.604306	83.277037	264.2925453673
2006	31.818419	84.146681	264.9376154556
2006	31.551773	83.84996	264.2498670023
2006	31.535068	84.214444	264.9396864354
2006	31.521279	84.62629	265.5030438489
2006	31.762651	84.752311	265.889417859
2006	32.731549	84.912432	264.5523994475
2006	32.554667	84.251426	265.5868391874
2006	32.042203	84.204283	265.0031798538
2006	32.709446	83.979182	264.8677156852
2006	33.452881	84.15444	263.7036837371
2006	33.017435	83.922938	264.445226593
2006	33.352897	84.762138	262.6384850147
2006	33.262389	84.286067	263.2745607461
2006	33.790034	84.468182	263.9493578919
2006	34.509667	84.873862	262.4941808316
2006	34.456621	84.490256	262.7391547286
2006	34.244317	84.475057	263.320416781
2006	33.959101	84.022938	263.3763668738
2006	33.782649	83.734215	264.0180992172
2006	33.866806	83.074081	263.709784402
2006	34.134157	83.565133	263.7864125078
2006	33.593732	83.492324	264.1561361411
2006	33.020226	83.562339	264.0610920417
2006	33.059532	83.255362	264.355549363
2006	33.26922	83.000465	264.4656452221
2006	32.971848	82.798112	263.9482947531
2006	33.051874	82.41905	263.713189305
2006	33.419169	82.688012	264.2082472626
2006	33.77904	82.747922	263.5131457513
2006	34.115017	82.842057	262.7967369639
2006	33.897605	82.316192	263.7462034582
2006	34.213809	82.46046	263.2243171226
2006	33.776498	81.968245	263.9210961601
2006	33.549317	81.63387	264.6618510013
2006	34.005278	81.727903	264.0605275584
2006	34.28973	81.600053	264.2163049988
2006	34.029783	80.896566	264.6941674799
2006	33.892554	81.272853	264.7455790611
2006	33.203021	81.053161	264.6801555289
2006	32.979784	81.363421	264.2357723596
2006	33.26068	81.433753	264.7122370943
2006	33.361487	82.074998	264.4756408086
2006	33.550556	82.251342	264.2789787498
2006	33.063737	82.00389	264.0511882202
2006	32.744751	81.617585	264.8260347535
2006	32.393408	81.74381	265.0488907687
2006	32.043768	82.059208	264.7655456676
2006	32.126698	82.332071	264.1940577364
2006	31.353988	82.210427	264.6368362287
2006	31.739712	82.290103	264.8637316011
2006	31.547845	81.912376	266.4800603283
2006	31.749563	81.74287	266.8211857757
2006	31.807245	81.457969	267.9503151808
2006	31.212747	81.496517	270.3841679548
2006	32.017969	81.438543	267.0997258555
2006	31.974756	81.091768	268.7971677769
2006	32.361711	81.343337	265.9338403148
2006	32.43059	81.021627	267.370602884
2006	32.778323	81.143362	265.2902872014
2006	32.358147	80.68932	268.8086951467
2006	33.2077	79.953655	265.1874506214
2006	32.83498	80.655345	265.4414545513
2006	33.082186	80.404697	264.3816771437
2006	33.67478	80.780347	264.3792865446
2006	34.15864	80.251209	265.1626798093
2006	33.916046	80.382472	265.1475076076
2006	33.664682	80.217889	263.9224748177
2006	34.028535	79.710233	264.1465666464
2006	33.41753	79.300812	265.270122293
2006	33.909269	78.976675	264.8337449194
2006	36.372174	75.941224	267.9138682909
2006	36.265276	76.260355	266.5712652181
2006	35.87042	76.165345	267.2673093499
2006	35.408157	76.153687	267.3669713323
2006	35.118179	77.082541	266.0735984296
2006	34.76346	77.503297	265.572019352
2006	35.03216	77.356443	264.9635980568
2006	34.512581	77.888029	264.6785461287
2006	34.038708	78.227688	265.439530457
2006	34.080701	79.362131	264.2102210263
2006	34.63921	79.100881	264.3322488673
2006	34.390172	79.374964	264.3009911033
2006	35.050192	78.828719	264.1248573875
2006	34.990575	78.371382	264.2755725053
2006	34.591949	78.539513	263.9270511982
2006	34.934403	77.933543	264.6387645833
2006	35.362741	78.004826	265.2530145157
2006	35.789846	78.650624	263.4708646481
2006	35.513405	78.367267	263.8629805106
2006	35.368635	78.87161	263.6312619116
2006	35.704994	79.251454	263.2600858933
2006	36.299884	78.657634	263.2227737027
2006	36.088241	78.28309	263.180730473
2006	36.397979	78.099924	263.7295864914
2006	36.421774	77.398352	265.0658187907
2006	36.251438	77.644842	264.9787737456
2006	35.965945	77.987555	264.2284959642
2006	35.704125	77.918982	264.9070301368
2006	35.591065	77.372404	265.9946220503
2006	35.917055	77.602655	265.4123397928
2006	35.482313	76.842014	266.700584443
2006	35.844589	76.572334	266.4633958513
2006	35.841059	77.112867	265.7903365968
2006	36.06133	76.962367	265.9231614872
2006	36.363517	76.981616	265.5054649124
2006	36.442135	76.702355	265.597400177
2006	36.697157	76.634781	266.0603588127
2006	36.720173	77.103856	264.9950309961
2006	36.901418	76.707569	266.3607863895
2006	37.720995	76.89109	264.6451997821
2006	37.498974	76.993339	264.9635089273
